dgp,n,p,pi,tau,rep,seed,result_schema_version,estimator,alpha_hat,alpha_true,cr_lower,cr_upper,cr_length,covered,converged,cr_components,cr_n_blocks,cr_disconnected,cr_status,cr_is_numerically_resolved,cr_unresolved_count,cr_unresolved_alphas,grid_strategy,adaptive_midpoint_probe,alpha_hat_grid,midpoint_intervals_considered,midpoint_evaluations_added,midpoint_unresolved_barriers,midpoint_probe_limit_hit,initial_alpha_grid_size,final_alpha_evaluations,refinement_tolerance,refinement_depth_reached,refinement_limit_hit,max_alpha_evaluations_hit,number_of_refined_intervals,number_of_unresolved_refinement_barriers,minimum_final_grid_spacing,median_final_grid_spacing,maximum_final_grid_spacing,iteration_warning_evaluations,rank_deficient_covariance_failures
dgp1,500,200,1.0,0.25,229,4378933540522086169,4,oracle,-0.19999999999999996,0.3255102498039183,-0.7045757126399599,0.7168049066771761,1.4213806193171359,True,True,"[[-0.7045757126399599,0.7168049066771761]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,230,8457714095275171587,4,oracle,0.6000000000000001,0.3255102498039183,-0.2882376896506713,1.4007792188013992,1.6890169084520705,True,True,"[[-0.2882376896506713,1.4007792188013992]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,231,266808460118389543,4,oracle,0.40000000000000013,0.3255102498039183,-0.35029404582316037,0.9335899583153237,1.283884004138484,True,True,"[[-0.35029404582316037,0.9335899583153237]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,232,2758098385307105821,4,oracle,0.20000000000000018,0.3255102498039183,-0.2858555385961744,0.9434841307860091,1.2293396693821834,True,True,"[[-0.2858555385961744,0.9434841307860091]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,233,894998854203687976,4,oracle,1.2000000000000002,0.3255102498039183,0.7144804734295749,1.6735094474930803,0.9590289740635054,False,True,"[[0.7144804734295749,1.6735094474930803]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,234,3188664631129360696,4,oracle,0.40000000000000013,0.3255102498039183,-0.04348715182172953,1.0475245711411298,1.0910117229628593,True,True,"[[-0.04348715182172953,1.0475245711411298]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,235,3399940312025130502,4,oracle,1.2000000000000002,0.3255102498039183,0.517505714103037,1.6390534225705509,1.1215477084675138,False,True,"[[0.517505714103037,1.6390534225705509]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,236,1652610376740588027,4,oracle,0.0,0.3255102498039183,-0.8587216432984789,0.8043226303414075,1.6630442736398865,True,True,"[[-0.8587216432984789,0.8043226303414075]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,237,2287045986896550741,4,oracle,0.0,0.3255102498039183,-0.43434431736699425,0.5851420091995938,1.019486326566588,True,True,"[[-0.43434431736699425,0.5851420091995938]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,238,285184883613156211,4,oracle,0.40000000000000013,0.3255102498039183,-0.3501799457278167,0.9111882861899787,1.2613682319177955,True,True,"[[-0.3501799457278167,0.9111882861899787]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
