dgp,n,p,pi,tau,rep,seed,result_schema_version,estimator,alpha_hat,alpha_true,cr_lower,cr_upper,cr_length,covered,converged,cr_components,cr_n_blocks,cr_disconnected,cr_status,cr_is_numerically_resolved,cr_unresolved_count,cr_unresolved_alphas,grid_strategy,adaptive_midpoint_probe,alpha_hat_grid,midpoint_intervals_considered,midpoint_evaluations_added,midpoint_unresolved_barriers,midpoint_probe_limit_hit,initial_alpha_grid_size,final_alpha_evaluations,refinement_tolerance,refinement_depth_reached,refinement_limit_hit,max_alpha_evaluations_hit,number_of_refined_intervals,number_of_unresolved_refinement_barriers,minimum_final_grid_spacing,median_final_grid_spacing,maximum_final_grid_spacing,iteration_warning_evaluations,rank_deficient_covariance_failures
dgp1,500,200,1.0,0.25,10,1453254785829149130,4,oracle,0.20000000000000018,0.3255102498039183,-0.31979193025345976,0.8400576658063961,1.1598495960598558,True,True,"[[-0.31979193025345976,0.8400576658063961]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,11,5074166461667694629,4,oracle,0.40000000000000013,0.3255102498039183,-0.9690044095655702,1.2334611284840635,2.202465538049634,True,True,"[[-0.9690044095655702,1.2334611284840635]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,6,0
dgp1,500,200,1.0,0.25,12,4076735054314323349,4,oracle,1.0,0.3255102498039183,0.38800596279653443,1.6021719910703591,1.2141660282738247,False,True,"[[0.38800596279653443,1.6021719910703591]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,13,8844585003746477078,4,oracle,0.6000000000000001,0.3255102498039183,-0.049903545436983734,1.1927651255267793,1.242668670963763,True,True,"[[-0.049903545436983734,1.1927651255267793]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,14,8615232452257976546,4,oracle,-0.3999999999999999,0.3255102498039183,-1.0,0.32875757501903885,1.3287575750190388,True,True,"[[-1.0,0.32875757501903885]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,15,4962663806474790497,4,oracle,-0.19999999999999996,0.3255102498039183,-0.9324420767646208,0.5199610215342018,1.4524030982988225,True,True,"[[-0.9324420767646208,0.5199610215342018]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,16,1744963958839852325,4,oracle,0.8,0.3255102498039183,0.07705878651123739,1.6009548552175241,1.5238960687062868,True,True,"[[0.07705878651123739,1.6009548552175241]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,17,5552942588531557207,4,oracle,0.40000000000000013,0.3255102498039183,-0.11764696866911253,1.0452205640325203,1.162867532701633,True,True,"[[-0.11764696866911253,1.0452205640325203]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,18,4350779011096275951,4,oracle,0.0,0.3255102498039183,-1.0,1.01573590720031,2.01573590720031,True,True,"[[-1.0,1.01573590720031]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,19,2922069455677270335,4,oracle,0.20000000000000018,0.3255102498039183,-0.7876368874226424,1.084310457336571,1.8719473447592132,True,True,"[[-0.7876368874226424,1.084310457336571]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,20,3701568728314771018,4,oracle,0.0,0.3255102498039183,-0.5393197804587517,0.7234166103819212,1.262736390840673,True,True,"[[-0.5393197804587517,0.7234166103819212]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,21,344648422510526176,4,oracle,0.6000000000000001,0.3255102498039183,-0.13005542242115276,1.12569025112453,1.2557456735456827,True,True,"[[-0.13005542242115276,1.12569025112453]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,22,6669725387992438463,4,oracle,0.8,0.3255102498039183,0.0003074641127348019,1.9687529291432573,1.9684454650305225,True,True,"[[0.0003074641127348019,1.9687529291432573]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,23,6708175244661226878,4,oracle,0.20000000000000018,0.3255102498039183,-0.4036531878966636,0.8802170841899811,1.1534530076404297,True,True,"[[-0.4036531878966636,-0.36757918326134337],[-0.2371619188151283,0.8802170841899811]]",2,True,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,49,0.025,2,False,False,8,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,24,3926535733723317803,4,oracle,-0.3999999999999999,0.3255102498039183,-1.0,0.33626193886376243,1.3362619388637624,True,True,"[[-1.0,0.33626193886376243]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,25,1372825684144002128,4,oracle,-0.19999999999999996,0.3255102498039183,-1.0,0.6238330410444697,1.6238330410444697,True,True,"[[-1.0,0.6238330410444697]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,26,77579155198770251,4,oracle,0.20000000000000018,0.3255102498039183,-0.7647045357734014,1.1565330716376077,1.9212376074110091,True,True,"[[-0.7647045357734014,1.1565330716376077]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,27,8065624533504763982,4,oracle,0.20000000000000018,0.3255102498039183,-0.685907859087647,0.797378337918261,1.483286197005908,True,True,"[[-0.685907859087647,0.797378337918261]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,28,8279189026698986953,4,oracle,0.40000000000000013,0.3255102498039183,-0.14531807993289778,1.0395127275449356,1.1848308074778333,True,True,"[[-0.14531807993289778,1.0395127275449356]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,29,812704669006685117,4,oracle,0.20000000000000018,0.3255102498039183,-0.884649968940302,1.0205855084817625,1.9052354774220646,True,True,"[[-0.884649968940302,1.0205855084817625]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,30,8488416394150413318,4,oracle,0.0,0.3255102498039183,-0.5557218560996775,0.4436415211308851,0.9993633772305626,True,True,"[[-0.5557218560996775,0.4436415211308851]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,6,0
dgp1,500,200,1.0,0.25,31,4341639260475850415,4,oracle,0.0,0.3255102498039183,-0.810003465314368,0.48585125102689247,1.2958547163412604,True,True,"[[-0.810003465314368,0.48585125102689247]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,32,2260023184026498746,4,oracle,0.0,0.3255102498039183,-0.6559044351993871,0.6025572154317709,1.258461650631158,True,True,"[[-0.6559044351993871,0.6025572154317709]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,33,6355276731259307630,4,oracle,0.6000000000000001,0.3255102498039183,0.1221980753988037,1.1201416666950936,0.99794359129629,True,True,"[[0.1221980753988037,1.1201416666950936]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,34,8025627998004983344,4,oracle,0.20000000000000018,0.3255102498039183,-0.3656131878929248,0.8236551964867477,1.1892683843796725,True,True,"[[-0.3656131878929248,0.8236551964867477]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,35,636775206218147416,4,oracle,0.6000000000000001,0.3255102498039183,-0.24068500626853237,1.1696444979365983,1.4103295042051307,True,True,"[[-0.24068500626853237,1.1696444979365983]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,36,2556286266999393472,4,oracle,0.0,0.3255102498039183,-0.9491203101371042,1.2573357511438183,2.2064560612809228,True,True,"[[-0.9491203101371042,1.2573357511438183]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,37,6640809267909259065,4,oracle,0.20000000000000018,0.3255102498039183,-0.27588810303369776,0.7529864829592727,1.0288745859929704,True,True,"[[-0.27588810303369776,0.7529864829592727]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,38,8444671764403966724,4,oracle,0.20000000000000018,0.3255102498039183,-0.340700120730305,1.0447802073872339,1.3854803281175387,True,True,"[[-0.340700120730305,1.0447802073872339]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,39,8653018902125092684,4,oracle,0.40000000000000013,0.3255102498039183,-0.7155110534327132,1.273223726824781,1.9887347802574942,True,True,"[[-0.7155110534327132,1.273223726824781]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,40,7748250475430337333,4,oracle,0.40000000000000013,0.3255102498039183,-0.36362289162017014,0.7655728329333537,1.1291957245535238,True,True,"[[-0.36362289162017014,0.7655728329333537]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,41,7782099465192459275,4,oracle,0.8,0.3255102498039183,0.2711882872547281,1.5222690523347613,1.251080765080033,True,True,"[[0.2711882872547281,1.5222690523347613]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,42,483941873733482555,4,oracle,0.40000000000000013,0.3255102498039183,-0.6614595996512539,1.0198531580414005,1.6813127576926545,True,True,"[[-0.6614595996512539,1.0198531580414005]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,43,4237432787390692331,4,oracle,0.40000000000000013,0.3255102498039183,-0.5036840116710936,0.9287569450142952,1.4324409566853888,True,True,"[[-0.5036840116710936,0.9287569450142952]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,44,3399260136552481194,4,oracle,0.40000000000000013,0.3255102498039183,-0.6575100205335409,1.0391197937713041,1.696629814304845,True,True,"[[-0.6575100205335409,1.0391197937713041]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,45,2629771300943022403,4,oracle,0.0,0.3255102498039183,-0.5541679109356051,0.4233697446651108,0.9775376556007159,True,True,"[[-0.5541679109356051,0.4233697446651108]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,46,6086030494801568230,4,oracle,0.40000000000000013,0.3255102498039183,-0.3669541457876248,1.2572293023785461,1.624183448166171,True,True,"[[-0.3669541457876248,1.2572293023785461]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,47,6129835066906342126,4,oracle,-1.0,0.3255102498039183,-1.0,-0.0758841712832681,0.9241158287167319,False,True,"[[-1.0,-0.0758841712832681]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.024999999999999994,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,48,9029905961959450303,4,oracle,0.0,0.3255102498039183,-1.0,0.511187411619246,1.5111874116192459,True,True,"[[-1.0,0.511187411619246]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,49,5780831746257032031,4,oracle,-0.19999999999999996,0.3255102498039183,-0.7990054818611165,0.626099413546036,1.4251048954071526,True,True,"[[-0.7990054818611165,0.626099413546036]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,50,6799687984021962509,4,oracle,0.0,0.3255102498039183,-0.4811389223086159,0.5349837339927661,1.0161226563013819,True,True,"[[-0.4811389223086159,0.5349837339927661]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,51,8969256366746546955,4,oracle,0.40000000000000013,0.3255102498039183,-0.09955611885509438,1.5278284725705218,1.6273845914256162,True,True,"[[-0.09955611885509438,1.5278284725705218]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,52,3709678644995829345,4,oracle,0.20000000000000018,0.3255102498039183,-0.4752311064272543,0.7781668908890248,1.253397997316279,True,True,"[[-0.4752311064272543,0.7781668908890248]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,53,7301094091336353441,4,oracle,0.40000000000000013,0.3255102498039183,-0.6460036846426207,1.1440201039841593,1.79002378862678,True,True,"[[-0.6460036846426207,1.1440201039841593]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,54,8656769875669986991,4,oracle,0.6000000000000001,0.3255102498039183,0.03331641308391231,1.135121036680857,1.1018046235969448,True,True,"[[0.03331641308391231,1.135121036680857]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,55,2403942205852148600,4,oracle,0.40000000000000013,0.3255102498039183,-0.17145535431357262,1.130926905986197,1.3023822602997697,True,True,"[[-0.17145535431357262,1.130926905986197]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,56,6941836465754260837,4,oracle,0.20000000000000018,0.3255102498039183,-0.4882351549288792,1.061347752394681,1.5495829073235603,True,True,"[[-0.4882351549288792,1.061347752394681]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,57,428122202388806126,4,oracle,0.8,0.3255102498039183,-0.012238115456675174,1.504905308826218,1.5171434242828932,True,True,"[[-0.012238115456675174,1.504905308826218]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,58,5453827242118265504,4,oracle,0.8,0.3255102498039183,0.2112980447290494,1.9330313404347594,1.72173329570571,True,True,"[[0.2112980447290494,1.9330313404347594]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,59,5671896599073663261,4,oracle,0.0,0.3255102498039183,-0.5628181725728783,0.654407822492211,1.2172259950650892,True,True,"[[-0.5628181725728783,0.654407822492211]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,60,7730954901947213299,4,oracle,0.40000000000000013,0.3255102498039183,-0.26969163957060394,1.036785721332008,1.306477360902612,True,True,"[[-0.26969163957060394,1.036785721332008]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,61,6677648991283689619,4,oracle,0.20000000000000018,0.3255102498039183,-0.4408149472202419,0.7818158809572521,1.222630828177494,True,True,"[[-0.4408149472202419,0.7818158809572521]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,62,5408842039993364245,4,oracle,0.6000000000000001,0.3255102498039183,-0.20654246445505264,1.1411809784493376,1.3477234429043903,True,True,"[[-0.20654246445505264,1.1411809784493376]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,63,7329565131263803806,4,oracle,0.40000000000000013,0.3255102498039183,-0.18721949036187246,1.1023928102725336,1.289612300634406,True,True,"[[-0.18721949036187246,1.1023928102725336]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,64,77864944439570865,4,oracle,-0.19999999999999996,0.3255102498039183,-1.0,0.3953850236760855,1.3953850236760856,True,True,"[[-1.0,0.3953850236760855]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,65,7362205318907770218,4,oracle,0.6000000000000001,0.3255102498039183,-0.06742091135354986,1.3019409004957057,1.3693618118492554,True,True,"[[-0.06742091135354986,1.3019409004957057]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,66,3738216600120090147,4,oracle,-0.6,0.3255102498039183,-1.0,0.17262933280638712,1.172629332806387,False,True,"[[-1.0,0.17262933280638712]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,67,103488156081692016,4,oracle,0.40000000000000013,0.3255102498039183,-0.04126817107115141,1.1560142529396438,1.197282424010795,True,True,"[[-0.04126817107115141,1.1560142529396438]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,68,2773887854858370661,4,oracle,0.0,0.3255102498039183,-0.8071710863481846,0.7648321862410897,1.5720032725892743,True,True,"[[-0.8071710863481846,0.7648321862410897]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,69,7009799135797398258,4,oracle,0.0,0.3255102498039183,-0.8859062566682889,0.928497357105992,1.814403613774281,True,True,"[[-0.8859062566682889,0.928497357105992]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,70,3400367838721680230,4,oracle,0.6000000000000001,0.3255102498039183,-0.4584213828517312,1.3286113754003643,1.7870327582520955,True,True,"[[-0.4584213828517312,1.3286113754003643]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,71,8801286976938003562,4,oracle,0.20000000000000018,0.3255102498039183,-0.18149119618627776,0.7053983534128129,0.8868895495990906,True,True,"[[-0.18149119618627776,0.7053983534128129]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
