dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,error_type,error_message,failed,converged,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,cr_lower,cr_upper,cr_length,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_empty,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,cr_covers_true,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,500,0.1,0.5,4,143349,post_selection_ivqr,0.0,1.0,-1.0,1.0,1.0,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,2.9429669282326496,3.9429669282326496,True,False,True,False,20,0.9523809523809523,1,False,3.9429669282326496,True,13,4.755672208033502,4.755672208033502,,4.755672208033502,0.4678935830015689,0.00015587499365210533,,7.708393968641758e-05,,,,,,,,4.755672208033502,4.286945958039723,,0.4678935830015689,,0.00015587499365210533,0.0005997080588713288,,,,,,,,,0,0.0,0.0014354305559705896,4.1199071751311545,0.0014354305559705896,3.8414588206941205,13,1,14,0.026,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.30239615188980884,0.2822591335938446,0.011914608722784499,5.8482650199705795,2.7953110452558496,lassocv_control_union,0.22456018944322612,,0.05438777999307535,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=11; selected_union=13
dgp1,500,500,0.1,0.5,5,143350,post_selection_ivqr,2.8000000000000003,1.0,1.8000000000000003,1.8000000000000003,3.240000000000001,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.02103938874312001,3.0,2.97896061125688,False,True,True,False,15,0.7142857142857143,1,False,2.97896061125688,True,11,4.172847916954197,4.172847916954197,,4.172847916954197,0.22299179201945662,0.00015700003132224083,,8.462590631097555e-05,,,,,,,,4.172847916954197,3.9490687910001725,,0.22299179201945662,,0.00015700003132224083,0.0005457079969346523,,,,,,,,,0,0.0,8.969157777799645e-06,8.987066301005479,8.969157777799645e-06,3.8414588206941205,11,1,12,0.022,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.35140469294740906,0.3354228783999119,0.016948788116685164,8.396368076300591,2.7817425627253973,lassocv_control_union,0.22834329604305081,,0.05523415005421269,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=7; selected_d=10; selected_union=11
dgp1,500,500,0.1,0.5,6,143351,post_selection_ivqr,2.0,1.0,1.0,1.0,1.0,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.2000000000029116,True,True,True,False,19,0.9047619047619048,3,True,4.0,False,15,4.428599999984726,4.428599999984726,,4.428599999984726,0.5263680419884622,0.00015258300118148327,,8.537399116903543e-05,,,,,,,,4.428599999984726,3.9014479590114206,,0.5263680419884622,,0.00015258300118148327,0.0005460419924929738,,,,,,,,,2,0.09523809523809523,0.005206491631206124,1000000000000.0,0.005206491631206124,3.8414588206941205,15,1,16,0.03,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.32180793377546046,0.2993419440040471,0.0037961176343232366,1.8405116159797208,2.5217134817591407,lassocv_control_union,0.171706370808918,,0.059774861325627426,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=14; selected_d=6; selected_union=15
dgp1,500,500,0.1,0.5,7,143352,post_selection_ivqr,0.0,1.0,-1.0,1.0,1.0,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.200000000002429,True,True,True,False,19,0.9047619047619048,3,True,4.0,True,15,4.0428530420176685,4.0428530420176685,,4.0428530420176685,0.4421008339850232,0.00015112501569092274,,8.233299013227224e-05,,,,,,,,4.0428530420176685,3.5999936249572784,,0.4421008339850232,,0.00015112501569092274,0.0005251250695437193,,,,,,,,,2,0.09523809523809523,0.0003087855318308041,1000000000000.0,0.0003087855318308041,3.8414588206941205,15,1,16,0.03,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3494060795759215,0.3278543140960348,0.015570491210843971,7.639497991164323,2.958845144230635,lassocv_control_union,0.24397045710961784,,0.05478656637817377,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=9; selected_d=11; selected_union=15
dgp1,500,500,0.1,0.5,8,143353,post_selection_ivqr,3.0,1.0,2.0,2.0,4.0,ok,,,False,True,-1.0,3.0,21,0.2,False,True,True,-4.449218771185315e-13,3.0,2.60000000000156,False,True,True,False,15,0.7142857142857143,2,True,3.000000000000445,True,18,4.013981666998006,4.013981666998006,,4.013981666998006,0.4248032500036061,0.00014050002209842205,,9.20009333640337e-05,,,,,,,,4.013981666998006,3.587572874967009,,0.4248032500036061,,0.00014050002209842205,0.0013730410719290376,,,,,,,,,2,0.09523809523809523,0.4462377497917252,1000000000000.0,0.4462377497917252,3.8414588206941205,18,1,19,0.036,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.35702076474655653,0.3315695033511078,0.0036919578044587354,1.7787066560608797,2.837726376203709,lassocv_control_union,0.20057512302928038,,0.04692712333755594,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=11; selected_d=15; selected_union=18
dgp1,500,500,0.1,0.5,9,143354,post_selection_ivqr,3.0,1.0,2.0,2.0,4.0,ok,,,False,True,-1.0,3.0,21,0.2,False,True,True,1.9222579219642484,3.0,0.6777420780364258,False,True,True,False,5,0.23809523809523808,2,True,1.0777420780357516,False,41,8.417381958919577,8.417381958919577,,8.417381958919577,4.980812125024386,0.00013699999544769526,,7.820886094123125e-05,,,,,,,,8.417381958919577,3.4304320419905707,,4.980812125024386,,0.00013699999544769526,0.0059225830482319,,,,,,,,,4,0.19047619047619047,1.697090834091161,1000000000000.0,1.697090834091161,3.8414588206941205,41,1,42,0.082,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.43264633220654825,0.38050441963034487,0.0019283694294489901,0.88296751682483,3.4071670225177666,lassocv_control_union,0.1687794462752303,,0.03950456943526888,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=25; selected_d=28; selected_union=41
dgp1,500,500,0.1,0.75,0,144345,post_selection_ivqr,-0.19999999999999996,1.6744897501960816,-1.8744897501960816,1.8744897501960816,3.5137118235901683,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.9883607041301924,2.60000000000029,2.6465835442379753,False,False,False,False,14,0.6666666666666666,2,True,3.5883607041304826,True,24,5.336194250034168,5.336194250034168,,5.336194250034168,1.4596276669763029,0.0001674580853432417,,0.00012437498662620783,,,,,,,,5.336194250034168,3.8738296249648556,,1.4596276669763029,,0.0001674580853432417,0.0024451250210404396,,,,,,,,,1,0.047619047619047616,2.224573391185087,1000000000000.0,2.224573391185087,3.8414588206941205,24,1,25,0.048,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.35017150806906117,0.31589785343135346,0.0021345000059863335,1.0139172091264723,3.0975490498717932,lassocv_control_union,0.17679422976068257,,0.04965703868977049,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=20; selected_d=12; selected_union=24
dgp1,500,500,0.1,0.75,1,144346,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.2000000000026723,True,True,True,False,19,0.9047619047619048,3,True,4.0,True,12,3.7036110420012847,3.7036110420012847,,3.7036110420012847,0.33043666707817465,0.00017100002150982618,,0.00011133390944451094,,,,,,,,3.7036110420012847,3.372473124996759,,0.33043666707817465,,0.00017100002150982618,0.0004189159953966737,,,,,,,,,2,0.09523809523809523,0.022213075923592097,1000000000000.0,0.022213075923592097,3.8414588206941205,12,1,13,0.024,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.31122288443511636,0.2927988052121874,0.013528720014946587,6.6651285857644655,2.5982820311349872,lassocv_control_union,0.22939845412555804,,0.05219795738794857,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=7; selected_d=9; selected_union=12
dgp1,500,500,0.1,0.75,2,144347,post_selection_ivqr,2.6,1.6744897501960816,0.9255102498039185,0.9255102498039185,0.8565692224921116,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,2.800000000000756,2.3936761034349083,True,False,True,False,13,0.6190476190476191,2,True,3.800000000000756,True,15,3.5664120829897,3.5664120829897,,3.5664120829897,0.38236720801796764,0.0001658749533817172,,0.0002478749956935644,,,,,,,,3.5664120829897,3.183031667023897,,0.38236720801796764,,0.0001658749533817172,0.0005994579987600446,,,,,,,,,1,0.047619047619047616,0.009083260670204946,1000000000000.0,0.009083260670204946,3.8414588206941205,15,1,16,0.03,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3555081391046202,0.33415851224266147,0.012688576745396246,6.207344940691499,2.9460701601782806,lassocv_control_union,0.22470314406563144,,0.05469765016444973,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=12; selected_d=9; selected_union=15
dgp1,500,500,0.1,0.75,3,144348,post_selection_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.000000000002875,True,True,True,False,18,0.8571428571428571,3,True,4.0,False,14,3.668862083926797,3.668862083926797,,3.668862083926797,0.41559233295265585,0.0001722919987514615,,9.662599768489599e-05,,,,,,,,3.668862083926797,3.2525137499906123,,0.41559233295265585,,0.0001722919987514615,0.00048708298709243536,,,,,,,,,3,0.14285714285714285,1.2230458436255637e-05,1000000000000.0,1.2230458436255637e-05,3.8414588206941205,14,1,15,0.028,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3258106630209523,0.30491636538730404,0.002756655412465045,1.3379093747523807,2.868162024450133,lassocv_control_union,0.20549604955827963,,0.05552027669332388,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=12; selected_d=7; selected_union=14
dgp1,500,500,0.1,0.75,4,144349,post_selection_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.2000000000030155,True,True,True,False,19,0.9047619047619048,3,True,4.0,True,15,5.116689040907659,5.116689040907659,,5.116689040907659,0.4216763749718666,0.00015629094559699297,,8.820800576359034e-05,,,,,,,,5.116689040907659,4.693717457936145,,0.4216763749718666,,0.00015629094559699297,0.0010507090482860804,,,,,,,,,2,0.09523809523809523,0.0010915723640196793,1000000000000.0,0.0010915723640196793,3.8414588206941205,15,1,16,0.03,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.36415987857201626,0.3430968517752301,0.0032612196031746965,1.580322848185225,2.6010355361084803,lassocv_control_union,0.2187092398451314,,0.0533414732892982,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=9; selected_d=10; selected_union=15
dgp1,500,500,0.1,0.75,5,144350,post_selection_ivqr,2.4000000000000004,1.6744897501960816,0.7255102498039188,0.7255102498039188,0.5263651225705446,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,4.0,True,True,True,False,21,1.0,1,False,4.0,True,8,3.8974886669311672,3.8974886669311672,,3.8974886669311672,0.25169120903592557,0.00014399993233382702,,8.395803160965443e-05,,,,,,,,3.8974886669311672,3.645177916972898,,0.25169120903592557,,0.00014399993233382702,0.0003915829584002495,,,,,,,,,0,0.0,0.00022661254091165296,1.0583059108724142,0.00022661254091165296,3.8414588206941205,8,1,9,0.016,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.31673940596966776,0.30418972158951874,0.007087438472567587,3.497634118170202,2.517784957534244,lassocv_control_union,0.20249770812092532,,0.054549465743266516,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=6; selected_d=7; selected_union=8
dgp1,500,500,0.1,0.75,6,144351,post_selection_ivqr,0.20000000000000018,1.6744897501960816,-1.4744897501960814,1.4744897501960814,2.1741200234333027,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,2.400000000005744,True,True,True,False,17,0.8095238095238095,5,True,4.0,True,27,5.424239458981901,5.424239458981901,,5.424239458981901,1.5278902500867844,0.0001564159756526351,,0.00013170985039323568,,,,,,,,5.424239458981901,3.870222333003767,,1.5278902500867844,,0.0001564159756526351,0.02583875006530434,,,,,,,,,4,0.19047619047619047,0.0022978466780804005,1000000000000.0,0.0022978466780804005,3.8414588206941205,27,1,28,0.054,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3323465742896592,0.29265592477821645,0.006230092296261586,2.9527694980415924,3.0445536678399767,lassocv_control_union,0.20124798508221495,,0.04566737481552606,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=17; selected_d=15; selected_union=27
dgp1,500,500,0.1,0.75,7,144352,post_selection_ivqr,-0.3999999999999999,1.6744897501960816,-2.0744897501960815,2.0744897501960815,4.3035077236686,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.800000000000497,0.6000000000000258,0.9052320437229008,False,False,False,False,6,0.2857142857142857,2,True,1.4000000000005228,False,51,11.528595332987607,11.528595332987607,,11.528595332987607,7.916317208088003,0.0001508750719949603,,0.00030770781449973583,,,,,,,,11.528595332987607,3.532681917073205,,7.916317208088003,,0.0001508750719949603,0.07913762493990362,,,,,,,,,3,0.14285714285714285,1.2611649160623257,1000000000000.0,1.2611649160623257,3.8414588206941205,51,1,52,0.102,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4432657584831021,0.3785002538771095,0.0026484293224306376,1.186991570407039,3.1389633528652707,lassocv_control_union,0.13860871643387837,,0.04567911140716766,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=45; selected_d=14; selected_union=51
dgp1,500,500,0.1,0.75,8,144353,post_selection_ivqr,-1.0,1.6744897501960816,-2.6744897501960816,2.6744897501960816,7.152895423903899,ok,,,False,True,-1.0,3.0,21,0.2,True,False,True,-1.0,3.0,3.6000000000014034,True,True,True,False,20,0.9523809523809523,2,True,4.0,True,12,4.129138833959587,4.129138833959587,,4.129138833959587,0.31187595799565315,0.0001449170522391796,,9.295891504734755e-05,,,,,,,,4.129138833959587,3.816460125031881,,0.31187595799565315,,0.0001449170522391796,0.0005648749647662044,,,,,,,,,1,0.047619047619047616,0.004955299628396114,1000000000000.0,0.004955299628396114,3.8414588206941205,12,1,13,0.024,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.28113661050824024,0.261907754410724,0.00031086739673249347,0.1511285357464713,2.8294735737568177,lassocv_control_union,0.19045301851217805,,0.05671181364391467,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=10; selected_d=7; selected_union=12
dgp1,500,500,0.1,0.75,9,144354,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,4.0,True,True,True,False,21,1.0,1,False,4.0,True,10,4.308854291914031,4.308854291914031,,4.308854291914031,0.3502129999687895,0.00014116696547716856,,6.962602492421865e-05,,,,,,,,4.308854291914031,3.9579296660376713,,0.3502129999687895,,0.00014116696547716856,0.0005008329171687365,,,,,,,,,0,0.0,0.017210884987994307,1.172641963117474,0.017210884987994307,3.8414588206941205,10,1,11,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26535515375673846,0.2487955363209272,0.014192756176648212,7.025780199526936,2.760186131212825,lassocv_control_union,0.21216711784523495,,0.0678989750365887,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=9; selected_d=6; selected_union=10
dgp1,1000,200,1.0,0.25,0,1012345,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.5972391330575263,0.5471386289557861,1.1443777620133124,False,False,False,False,5,0.23809523809523808,1,False,1.1443777620133124,True,18,0.9890802499139681,0.9890802499139681,,0.9890802499139681,0.5963624999858439,0.00020725000649690628,,0.00010291696526110172,,,,,,,,0.9890802499139681,0.38814900000579655,,0.5963624999858439,,0.00020725000649690628,0.004258582950569689,,,,,,,,,1,0.047619047619047616,0.02360521570434736,1000000000000.0,0.02360521570434736,3.8414588206941205,18,1,19,0.09,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.43021271503728664,0.41916581869617275,0.2751466334644666,371.99758357190296,2.7741287381913793,lassocv_control_union,0.11241661666827328,,0.03283825739845418,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=12; selected_d=14; selected_union=18
dgp1,1000,200,1.0,0.25,1,1012346,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.30432701422506303,0.7252281428705021,1.0295551570955652,False,False,False,False,5,0.23809523809523808,1,False,1.0295551570955652,True,11,0.8257500421022996,0.8257500421022996,,0.8257500421022996,0.4345372919924557,0.00015920901205390692,,9.604101069271564e-05,,,,,,,,0.8257500421022996,0.3889289579819888,,0.4345372919924557,,0.00015920901205390692,0.0020285421051084995,,,,,,,,,3,0.14285714285714285,0.18739632705146528,1000000000000.0,0.18739632705146528,3.8414588206941205,11,1,12,0.055,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.42037490059121596,0.41332778692059247,0.2922009327380776,407.4635499706851,2.576035801915925,lassocv_control_union,0.1144663444536479,,0.03407141248518621,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=10; selected_d=7; selected_union=11
dgp1,1000,200,1.0,0.25,2,1012347,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.43742216213278484,1.2390456397997631,0.8016234776669783,False,False,False,False,4,0.19047619047619047,1,False,0.8016234776669783,False,25,2.9216566659742966,2.9216566659742966,,2.9216566659742966,2.537415249971673,0.00017779204063117504,,9.70819965004921e-05,,,,,,,,2.9216566659742966,0.37083633395377547,,2.537415249971673,,0.00017779204063117504,0.013130208011716604,,,,,,,,,5,0.23809523809523808,0.08592778749049851,1000000000000.0,0.08592778749049851,3.8414588206941205,25,1,26,0.125,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.40404337911693333,0.38811853621563863,0.2209365863181852,275.93555891894675,2.7800257634199306,lassocv_control_union,0.10208964391510181,,0.029275981074871903,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=22; selected_d=13; selected_union=25
dgp1,1000,200,1.0,0.25,3,1012348,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.2862091691466673,0.747698068336713,1.0339072374833802,False,False,False,False,5,0.23809523809523808,1,False,1.0339072374833802,True,21,1.7637886250158772,1.7637886250158772,,1.7637886250158772,1.3697975830873474,0.00019150006119161844,,0.00010495784226804972,,,,,,,,1.7637886250158772,0.38830879202578217,,1.3697975830873474,,0.00019150006119161844,0.005385791999287903,,,,,,,,,1,0.047619047619047616,0.00045068699077223655,1000000000000.0,0.00045068699077223655,3.8414588206941205,21,1,22,0.105,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4550360853601735,0.4427646359005254,0.2920986460905266,403.13579802382895,2.7679307776235036,lassocv_control_union,0.11868709309724591,,0.028480329220139294,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=14; selected_d=14; selected_union=21
dgp1,1000,200,1.0,0.25,4,1012349,post_selection_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.15432808194802783,0.8000000000002621,0.5543280819494747,False,False,False,False,4,0.19047619047619047,2,True,0.9543280819482899,False,49,7.943128791986965,7.943128791986965,,7.943128791986965,7.846103457966819,0.0001455419696867466,,0.0001145009882748127,,,,,,,,7.943128791986965,0.08465525007341057,,7.846103457966819,,0.0001455419696867466,0.012110040988773108,,,,,,,,,4,0.19047619047619047,0.15109481036904124,1000000000000.0,0.15109481036904124,3.8414588206941205,49,1,50,0.245,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.48766981484009886,0.46067665439964045,0.29640433577054964,399.78602618921286,3.1214605742471204,lassocv_control_union,0.06982837915808446,,0.030065543363544837,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=45; selected_d=14; selected_union=49
dgp1,1000,200,1.0,0.25,5,1012350,post_selection_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.029806263322246396,0.9188515122184919,0.9486577755407384,False,False,False,False,5,0.23809523809523808,1,False,0.9486577755407384,True,13,0.4715665419353172,0.4715665419353172,,0.4715665419353172,0.3532721670344472,0.00014454196207225323,,6.637489423155785e-05,,,,,,,,0.4715665419353172,0.11583837505895644,,0.3532721670344472,,0.00014454196207225323,0.00224508298560977,,,,,,,,,0,0.0,0.18997724242521077,79.30877904131648,0.18997724242521077,3.8414588206941205,13,1,14,0.065,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.40548944799599107,0.39703955182537565,0.2990468344217182,420.22940528755777,2.9214205901603396,lassocv_control_union,0.12117413409787824,,0.038836028632807204,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=11; selected_d=7; selected_union=13
dgp1,1000,200,1.0,0.25,6,1012351,post_selection_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.07882994723338826,0.9514803302012559,0.8726503829678676,False,False,False,False,4,0.19047619047619047,1,False,0.8726503829678676,True,21,1.9218067079782486,1.9218067079782486,,1.9218067079782486,1.8624303750693798,0.000149125000461936,,7.499882485717535e-05,,,,,,,,1.9218067079782486,0.05411954200826585,,1.8624303750693798,,0.000149125000461936,0.005032667075283825,,,,,,,,,0,0.0,0.16094587745524302,68.07787815214614,0.16094587745524302,3.8414588206941205,21,1,22,0.105,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.47598205123876836,0.4641822611950148,0.3092951167158301,437.49702129591356,2.7596936009023123,lassocv_control_union,0.10955331652903946,,0.03806750823197164,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=21; selected_d=7; selected_union=21
dgp1,1000,200,1.0,0.25,7,1012352,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.5059864936689573,0.7005376317238009,1.2065241253927583,False,False,False,False,6,0.2857142857142857,1,False,1.2065241253927583,True,13,0.6888555840123445,0.6888555840123445,,0.6888555840123445,0.6176135410787538,0.00015045807231217623,,6.787583697587252e-05,,,,,,,,0.6888555840123445,0.06849745905492455,,0.6176135410787538,,0.00015045807231217623,0.0025262499693781137,,,,,,,,,0,0.0,0.11409358059670072,92.99251992936455,0.11409358059670072,3.8414588206941205,13,1,14,0.065,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.40191660236646387,0.3934159246336014,0.2854064447517121,393.4059382648064,2.761467188048005,lassocv_control_union,0.10195518269632982,,0.03611447924954606,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=13; selected_d=7; selected_union=13
dgp1,1000,200,1.0,0.25,8,1012353,post_selection_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.2511587825906715,1.0554839232749158,0.8043251406842443,False,False,False,False,4,0.19047619047619047,1,False,0.8043251406842443,True,18,0.884315583971329,0.884315583971329,,0.884315583971329,0.7008281670277938,0.00015104201156646013,,0.00012695789337158203,,,,,,,,0.884315583971329,0.1787657920503989,,0.7008281670277938,,0.00015104201156646013,0.00444362498819828,,,,,,,,,0,0.0,0.04171345964986208,57.44603690995502,0.04171345964986208,3.8414588206941205,18,1,19,0.09,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.43541691834782303,0.42447091982599505,0.32225976013334895,465.9817233116042,2.6801313633666877,lassocv_control_union,0.1093995613708323,,0.030407846300519327,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=11; selected_d=13; selected_union=18
dgp1,1000,200,1.0,0.25,9,1012354,post_selection_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.13910050201815385,0.9070261523365188,0.767925650318365,False,False,False,False,4,0.19047619047619047,1,False,0.767925650318365,True,19,0.8571830000728369,0.8571830000728369,,0.8571830000728369,0.761139833019115,0.00014154205564409494,,6.929202936589718e-05,,,,,,,,0.8571830000728369,0.09191349998582155,,0.761139833019115,,0.00014154205564409494,0.003918832982890308,,,,,,,,,1,0.047619047619047616,0.01000876117315665,1000000000000.0,0.01000876117315665,3.8414588206941205,19,1,20,0.095,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3907076983858234,0.37826046035489036,0.24088600519080527,310.66137720339907,2.772438874163938,lassocv_control_union,0.10680541536837898,,0.03089083675831669,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=18; selected_d=8; selected_union=19
