dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,error_type,error_message,failed,converged,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,cr_lower,cr_upper,cr_length,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_empty,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,cr_covers_true,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,psq_runtime_total_sec,psq_runtime_quantile_selection_sec,psq_runtime_treatment_selection_sec,psq_runtime_alpha_loop_sec,psq_runtime_score_eval_sec,psq_runtime_confidence_region_sec,psq_runtime_diagnostics_sec,psa_runtime_total_sec,psa_runtime_anchor_selection_sec,psa_runtime_treatment_selection_sec,psa_runtime_alpha_loop_sec,psa_runtime_score_eval_sec,psa_runtime_confidence_region_sec,psa_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,psq_selection_method,psq_quantile_tau,psq_quantile_alpha_selected,psq_quantile_cv_folds,psq_n_selected_controls_quantile_y,psq_n_selected_controls_treatment_d,psq_n_selected_controls_union,psq_share_selected_controls_quantile_y,psq_share_selected_controls_union,psq_selection_failed,psq_warning_code,psa_selection_method,psa_anchor_rule,psa_alpha_anchor_count,psa_alpha_anchors,psa_n_selected_controls_anchor_union,psa_share_selected_controls_anchor_union,psa_n_selected_controls_treatment,psa_n_selected_controls_final_union,psa_share_selected_controls_final_union,psa_anchor_selection_failed,psa_n_failed_anchors,psa_selected_empty_anchor_union,psa_selected_empty_final,psa_quantile_cv_folds,psa_quantile_penalty_grid,psa_selected_penalties_by_anchor,message
dgp3,500,200,0.25,0.5,8,20033353,dml_ivqr,1.0,1.0,0.0,0.0,0.0,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,4.0,True,True,True,False,21,1.0,1,False,4.0,True,,7.362074666001718,7.362074666001718,,7.362074666001718,7.329188957999577,0.0001819160024751909,,4.295899998396635e-05,7.362074666001718,0.03266083299968159,,,7.329188957999577,,0.0001819160024751909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.01337370365247541,1.9208850897032679,0.01337370365247541,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.5,9,20033354,dml_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,2.633825228358177,3.414815571340155,True,False,True,False,18,0.8571428571428571,2,True,3.633825228358177,True,,7.3329940420007915,7.3329940420007915,,7.3329940420007915,7.312551292001444,0.00017283300257986411,,5.7207995268981904e-05,7.3329940420007915,0.020212709001498297,,,7.312551292001444,,0.00017283300257986411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0012122802432064871,5.151413307082586,0.0012122802432064871,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,0,20034345,dml_ivqr,1.2000000000000002,1.5628892087894135,-0.36288920878941333,0.36288920878941333,0.13168857785580643,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.8208450530229775,2.152746390122493,2.9735914431454704,False,False,False,False,15,0.7142857142857143,1,False,2.9735914431454704,True,,6.83222620900051,6.83222620900051,,6.83222620900051,6.796453249997285,0.00018604200158733875,,4.766700294567272e-05,6.83222620900051,0.03553924999869196,,,6.796453249997285,,0.00018604200158733875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.13442738288704567,14.600930771606588,0.13442738288704567,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,1,20034346,dml_ivqr,2.0,1.5628892087894135,0.4371107912105865,0.4371107912105865,0.19106584379274494,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,4.0,True,True,True,False,21,1.0,1,False,4.0,True,,6.843148625004687,6.843148625004687,,6.843148625004687,6.807397249998758,0.00021029100025771186,,5.029200838180259e-05,6.843148625004687,0.035490791997290216,,,6.807397249998758,,0.00021029100025771186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0007427187581394185,0.7226845238040627,0.0007427187581394185,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,2,20034347,dml_ivqr,0.40000000000000013,1.5628892087894135,-1.1628892087894134,1.1628892087894134,1.3523113119188679,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,1.3311279246981356,2.3311279246981353,True,False,True,False,12,0.5714285714285714,1,False,2.3311279246981353,False,,6.821630708000157,6.821630708000157,,6.821630708000157,6.784728874998109,0.00020008299907203764,,5.3459007176570594e-05,6.821630708000157,0.03664829099579947,,,6.784728874998109,,0.00020008299907203764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.00739510372247614,17.029192961006217,0.00739510372247614,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,3,20034348,dml_ivqr,-0.3999999999999999,1.5628892087894135,-1.9628892087894134,1.9628892087894134,3.8529340459819292,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,2.828363988382703,2.7923365587866957,True,False,True,False,15,0.7142857142857143,2,True,3.828363988382703,True,,6.816768208002031,6.816768208002031,,6.816768208002031,6.779714625001361,0.00021062500309199095,,6.066700007067993e-05,6.816768208002031,0.036782290997507516,,,6.779714625001361,,0.00021062500309199095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.004229932994084662,7.269258032078775,0.004229932994084662,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,4,20034349,dml_ivqr,3.0,1.5628892087894135,1.4371107912105865,1.4371107912105865,2.065287426213918,ok,,,False,True,-1.0,3.0,21,0.2,False,True,True,0.37159820050635173,3.0,2.1144201135668883,False,True,True,False,12,0.5714285714285714,2,True,2.6284017994936484,False,,7.000344499996572,7.000344499996572,,7.000344499996572,6.972095416000229,0.00021987500076647848,,5.029199382988736e-05,7.000344499996572,0.027978917001746595,,,6.972095416000229,,0.00021987500076647848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.3113723371770458,8.365137477150546,1.3113723371770458,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,5,20034350,dml_ivqr,-1.0,1.5628892087894135,-2.5628892087894135,2.5628892087894135,6.568401096529226,ok,,,False,True,-1.0,3.0,21,0.2,True,False,True,-1.0,2.010881941433431,2.4361155204581824,True,False,True,False,14,0.6666666666666666,3,True,3.010881941433431,False,,7.018944457995531,7.018944457995531,,7.018944457995531,6.982657624997955,0.0001773750045686029,,7.433299469994381e-05,7.018944457995531,0.036035124998306856,,,6.982657624997955,,0.0001773750045686029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.004625880407727658,14.898510294072883,0.004625880407727658,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,6,20034351,dml_ivqr,-0.19999999999999996,1.5628892087894135,-1.7628892087894135,1.7628892087894135,3.1077783624661643,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,0.6899662088995699,1.68996620889957,True,False,True,False,9,0.42857142857142855,1,False,1.68996620889957,False,,6.985964749997947,6.985964749997947,,6.985964749997947,6.961996999998519,0.00017933300114236772,,4.40419971710071e-05,6.985964749997947,0.02374437500111526,,,6.961996999998519,,0.00017933300114236772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.00911343656939459,23.073184449171777,0.00911343656939459,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
dgp3,500,200,0.25,0.75,7,20034352,dml_ivqr,1.2000000000000002,1.5628892087894135,-0.36288920878941333,0.36288920878941333,0.13168857785580643,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.825858875834045,True,True,True,False,20,0.9523809523809523,2,True,4.0,True,,7.066569332993822,7.066569332993822,,7.066569332993822,7.023965583997779,0.00018450000061420724,,4.520699440035969e-05,7.066569332993822,0.04237404200102901,,,7.023965583997779,,0.00018450000061420724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.001079676748552026,4.055457382400856,0.001079676748552026,3.8414588206941205,3.8414588206941205,1.0,3.8414588206941205,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,False,,False,False,,,,ok; failed_alpha_points=0/21
