dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.5137393990121637,0.8285126148099404,1.3422520138221041,False,True,False,False,False,7,0.3333333333333333,1,False,1.3422520138221041,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.13959101605989982,1000000000000.0,0.13959101605989982,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,0.7476659999229014,0.7476659999229014,,0.7476659999229014,0.37508059991523623,0.0005864999257028103,,0.0003556001465767622,,,,,,,,0.7476659999229014,0.3693901998922229,,0.37508059991523623,,0.0005864999257028103,0.0022531000431627035,,,,,,,,,3,1,4,0.015,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.45211258129487053,0.44768520821442503,0.34385349874526827,259.4046932406475,2.228827407493596,lassocv_control_union,1.8,0.3188822274794069,,0.08054398734966628,0.17715679304411494,0.04474665963870349,0.3188822274794069,0.08054398734966628,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,11,1453400870477558180,post_selection_ivqr,2.6,1.0,1.6,1.6,2.5600000000000005,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.009598302531422662,0.8542079619451598,0.009598302531422662,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.384238300146535,3.384238300146535,,3.384238300146535,0.5015904000028968,0.0011140999849885702,,0.0007161002140492201,,,,,,,,3.384238300146535,2.876957800006494,,0.5015904000028968,,0.0011140999849885702,0.003859899938106537,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.22193007198716563,0.2180162393512861,0.003694351091158134,3.685801629884341,2.395325159704524,lassocv_control_union,1.8,0.24985566649247387,,0.08033454002940395,0.13880870360692993,0.04463030001633553,0.24985566649247387,0.08033454002940395,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,12,2522713457970380680,post_selection_ivqr,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.2611895355550182,2.4196563276666803,0.2611895355550182,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.2065258999355137,3.2065258999355137,,3.2065258999355137,0.5515779999550432,0.0008861999958753586,,0.0005067000165581703,,,,,,,,3.2065258999355137,2.6486064000055194,,0.5515779999550432,,0.0008861999958753586,0.004948599962517619,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2325080809321347,0.2286474575967833,0.001476945579257034,1.470255392984539,2.3642675253540855,lassocv_control_union,1.8,0.2234063295022676,,0.060286038227033774,0.12411462750125977,0.03349224345946321,0.2234063295022676,0.060286038227033774,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,13,960290333687375319,post_selection_ivqr,1.8000000000000003,1.0,0.8000000000000003,0.8000000000000003,0.6400000000000005,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0028428732679740133,1.0130603126341966,0.0028428732679740133,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.3345803001429886,3.3345803001429886,,3.3345803001429886,0.6879783999174833,0.0007495998870581388,,0.0005587004125118256,,,,,,,,3.3345803001429886,2.6409994000568986,,0.6879783999174833,,0.0007495998870581388,0.0042941998690366745,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26984410331860154,0.2661712869369044,0.0025102096569662624,2.501427506507501,2.2742169608597447,lassocv_control_union,1.8,0.25333870778037715,,0.07170953025993262,0.14074372654465397,0.03983862792218479,0.25333870778037715,0.07170953025993262,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,14,1467376907078957820,post_selection_ivqr,-1.0,1.0,-2.0,2.0,4.0,ok,False,True,,,-1.0,3.0,3.1622644882203446,False,True,True,True,True,18,0.8571428571428571,3,True,4.0,-1.0,3.0,21,0.2,True,False,True,1,0.047619047619047616,0.01709619080807062,1000000000000.0,0.01709619080807062,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.595515300054103,3.595515300054103,,3.595515300054103,0.7587439001072198,0.00045980000868439674,,0.000599999912083149,,,,,,,,3.595515300054103,2.830621700035408,,0.7587439001072198,,0.00045980000868439674,0.005089899990707636,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.21319013676772003,0.2092323406750023,0.00035102174322891377,0.3490381327433492,2.137102874970356,lassocv_control_union,1.8,0.2437732846980886,,0.06588401288626418,0.13542960261004922,0.03660222938125787,0.2437732846980886,0.06588401288626418,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,15,7921584047406244037,post_selection_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,-1.0,3.0,3.938091441112938,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,1.9489648403354923e-05,4.0790535910625545,1.9489648403354923e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,3.0709579999092966,3.0709579999092966,,3.0709579999092966,0.4492053999565542,0.0005149999633431435,,0.0006489001680165529,,,,,,,,3.0709579999092966,2.617127399891615,,0.4492053999565542,,0.0005149999633431435,0.003461299929767847,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.31203392733340873,0.30787703263451693,0.0061084374921818166,6.102957966995348,2.596931330192786,lassocv_control_union,1.8,0.28314426729597264,,0.06819900113431474,0.1573023707199848,0.037888333963508186,0.28314426729597264,0.06819900113431474,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=5; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,16,6561702530455432052,post_selection_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005366221483202422,2.9813391781916554,0.005366221483202422,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.1817413000389934,3.1817413000389934,,3.1817413000389934,0.37772789993323386,0.0008821000810712576,,0.0007397998124361038,,,,,,,,3.1817413000389934,2.7982692001387477,,0.37772789993323386,,0.0008821000810712576,0.004122300073504448,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2104744491468884,0.20650299265366356,0.004300045364529845,4.292703913908969,2.036092319546162,lassocv_control_union,1.8,0.22942386786150512,,0.05954292821806021,0.12745770436750284,0.033079404565589006,0.22942386786150512,0.05954292821806021,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,17,6627761718224583291,post_selection_ivqr,-0.6,1.0,-1.6,1.6,2.5600000000000005,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00019016455902866742,0.9019583185636446,0.00019016455902866742,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,3.3351444001309574,3.3351444001309574,,3.3351444001309574,0.6327982000075281,0.0007917999755591154,,0.00043750018812716007,,,,,,,,3.3351444001309574,2.697167499922216,,0.6327982000075281,,0.0007917999755591154,0.003949400037527084,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.28240918626475753,0.2780732901092575,0.001297740106056682,1.2903304388748789,2.6881012680685736,lassocv_control_union,1.8,0.25807923314399583,,0.06953413539860677,0.14337735174666436,0.03863007522144821,0.25807923314399583,0.06953413539860677,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,18,5218500938645172104,post_selection_ivqr,0.0,1.0,-1.0,1.0,1.0,ok,False,True,,,-1.0,3.0,3.600000000001408,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0039051851462439274,1000000000000.0,0.0039051851462439274,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,2.4892206999938935,2.4892206999938935,,2.4892206999938935,0.34919589990749955,0.0003541000187397003,,0.00029939995147287846,,,,,,,,2.4892206999938935,2.136818000115454,,0.34919589990749955,,0.0003541000187397003,0.0025533000007271767,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2633444584551192,0.25963894768276075,0.004085069186117839,4.077214474214942,2.2958558051959574,lassocv_control_union,1.8,0.2162591877115315,,0.06422002504565141,0.12014399317307305,0.03567779169202856,0.2162591877115315,0.06422002504565141,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.5,19,6122209435014299072,post_selection_ivqr,0.0,1.0,-1.0,1.0,1.0,ok,False,True,,,-1.0,2.457537282806174,3.057537282806992,False,True,True,False,True,17,0.8095238095238095,2,True,3.457537282806174,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.00042908460851601355,1000000000000.0,0.00042908460851601355,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,2.4227611001115292,2.4227611001115292,,2.4227611001115292,0.3165716000366956,0.0003454000689089298,,0.00033229985274374485,,,,,,,,2.4227611001115292,2.102615399984643,,0.3165716000366956,,0.0003454000689089298,0.0028964001685380936,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.23512927406291562,0.23128183580367478,0.004639527189306156,4.633185817744854,2.4591338518274077,lassocv_control_union,1.8,0.26496867621116016,,0.07007651831224211,0.1472048201173112,0.03893139906235673,0.26496867621116016,0.07007651831224211,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,0,2216208393989517280,post_selection_ivqr,-1.0,1.6744897501960816,-2.6744897501960816,2.6744897501960816,7.152895423903899,ok,False,True,,,-1.0,3.0,3.3600841721383685,False,True,True,True,True,18,0.8571428571428571,2,True,4.0,-1.0,3.0,21,0.2,True,False,True,0,0.0,0.0035391056773329717,5.082051442347324,0.0035391056773329717,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.4452227000147104,3.4452227000147104,,3.4452227000147104,0.6168139998335391,0.0010015999432653189,,0.0005750004202127457,,,,,,,,3.4452227000147104,2.8230606999713928,,0.6168139998335391,,0.0010015999432653189,0.0037713998463004827,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.23676159474076497,0.23292236735012495,0.00033492024403437663,0.3330222584662448,2.3170755870294193,lassocv_control_union,1.8,0.3087251294119907,,0.07558953405346014,0.17151396078443928,0.04199418558525563,0.3087251294119907,0.07558953405346014,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,1,3749982374227758069,post_selection_ivqr,0.20000000000000018,1.6744897501960816,-1.4744897501960814,1.4744897501960814,2.1741200234333027,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00032611987140841416,1.6919362849387503,0.00032611987140841416,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,3.244720600079745,3.244720600079745,,3.244720600079745,0.7285539000295103,0.0008371998555958271,,0.0005489001050591469,,,,,,,,3.244720600079745,2.509734000079334,,0.7285539000295103,,0.0008371998555958271,0.0050466000102460384,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2690150603849478,0.26459823295524953,0.0035666693498025226,3.554379962423433,2.583196414823965,lassocv_control_union,1.8,0.2824847960886512,,0.06298372871436808,0.15693599782702844,0.034990960396871156,0.2824847960886512,0.06298372871436808,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,2,7904594877195130842,post_selection_ivqr,-0.8,1.6744897501960816,-2.4744897501960814,2.4744897501960814,6.1230995238254655,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,2.383270672186613e-05,0.352064881082386,2.383270672186613e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,2.9275065001565963,2.9275065001565963,,2.9275065001565963,0.35842290008440614,0.0005580999422818422,,0.0008053001947700977,,,,,,,,2.9275065001565963,2.564187200041488,,0.35842290008440614,,0.0005580999422818422,0.0035329998936504126,,,,,,,,,3,1,4,0.006,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.24924260706316492,0.24622448689055454,2.6134979443013528e-05,0.026004984185525565,2.0711409217579577,lassocv_control_union,1.8,0.2804639450395066,,0.05713446917389672,0.15581330279972588,0.031741371763275954,0.2804639450395066,0.05713446917389672,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,3,4550060988203943630,post_selection_ivqr,3.0,1.6744897501960816,1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,2.8728436463952396,3.0,0.1271563536047604,False,False,False,True,True,1,0.047619047619047616,1,False,0.1271563536047604,-1.0,3.0,21,0.2,False,True,True,0,0.0,2.7600784192585324,12.531691390295812,2.7600784192585324,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.216206300072372,3.216206300072372,,3.216206300072372,0.5493402001447976,0.0005153000820428133,,0.0004935998003929853,,,,,,,,3.216206300072372,2.661767000099644,,0.5493402001447976,,0.0005153000820428133,0.004090199945494533,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2583464173898029,0.254615765565808,0.0020131357857498767,2.00509349650697,2.4291964708828857,lassocv_control_union,1.8,0.2850556422860624,,0.057088613915187894,0.1583642457144791,0.03171589661954883,0.2850556422860624,0.057088613915187894,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,4,2635155205787298963,post_selection_ivqr,0.6000000000000001,1.6744897501960816,-1.0744897501960815,1.0744897501960815,1.1545282232764376,ok,False,True,,,-1.0,2.776987070107543,3.376987070109064,False,True,True,False,True,18,0.8571428571428571,2,True,3.776987070107543,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.006607154191058416,1000000000000.0,0.006607154191058416,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,3.625432600034401,3.625432600034401,,3.625432600034401,0.8086862000636756,0.0007978000212460756,,0.0003651001024991274,,,,,,,,3.625432600034401,2.812504799803719,,0.8086862000636756,,0.0007978000212460756,0.003078700043261051,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.23872031649381298,0.2341204392520837,0.005024153167232754,5.01417608371418,2.5182558373320227,lassocv_control_union,1.8,0.2307953835697672,,0.07468621110768973,0.12821965753875955,0.04149233950427207,0.2307953835697672,0.07468621110768973,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,5,6204335272309365481,post_selection_ivqr,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,-1.0,3.0,3.2000000000028903,False,True,True,True,True,19,0.9047619047619048,3,True,4.0,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.02008253730721632,1000000000000.0,0.02008253730721632,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.344602999975905,3.344602999975905,,3.344602999975905,0.6724111998919398,0.0009230999276041985,,0.000497099943459034,,,,,,,,3.344602999975905,2.6660144000779837,,0.6724111998919398,,0.0009230999276041985,0.004757200134918094,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2355682388033583,0.2317230086162525,0.0047277299635838255,4.721686442274109,2.321845909734731,lassocv_control_union,1.8,0.2671991919437653,,0.06201181400150115,0.14844399552431406,0.03445100777861175,0.2671991919437653,0.06201181400150115,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,6,7750006868148652847,post_selection_ivqr,-0.8,1.6744897501960816,-2.4744897501960814,2.4744897501960814,6.1230995238254655,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00012790945979859858,1.9435869002770594,0.00012790945979859858,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.1158367001917213,3.1158367001917213,,3.1158367001917213,0.38451909995637834,0.0004626000300049782,,0.00041580013930797577,,,,,,,,3.1158367001917213,2.727372100111097,,0.38451909995637834,,0.0004626000300049782,0.003067099954932928,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26670547081710316,0.26301686654555934,0.000398533877215375,0.39630061317199305,2.421818133131968,lassocv_control_union,1.8,0.30477955168022997,,0.0691364943801131,0.16932197315568331,0.038409163544507276,0.30477955168022997,0.0691364943801131,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,7,4689460100394223132,post_selection_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00022632110722663735,1.9594374337914962,0.00022632110722663735,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.131386100081727,3.131386100081727,,3.131386100081727,0.4583902000449598,0.0012145000509917736,,0.000659500015899539,,,,,,,,3.131386100081727,2.66778409993276,,0.4583902000449598,,0.0012145000509917736,0.0033378000371158123,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.25105019585369637,0.24728284271412748,0.0071331812635111605,7.141322523954657,2.451731856756483,lassocv_control_union,1.8,0.29993061104495683,,0.06821817930632092,0.16662811724719823,0.037898988503511616,0.29993061104495683,0.06821817930632092,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,8,957803521766498521,post_selection_ivqr,2.8000000000000003,1.6744897501960816,1.1255102498039187,1.1255102498039187,1.2667733224136795,ok,False,True,,,-1.0,3.0,2.4904845164538174,False,True,True,True,True,14,0.6666666666666666,5,True,4.0,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.594224256108913,1000000000000.0,0.594224256108913,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,2.5357947000302374,2.5357947000302374,,2.5357947000302374,0.39429859980009496,0.0003704000264406204,,0.0002995003014802933,,,,,,,,2.5357947000302374,2.138460800051689,,0.39429859980009496,,0.0003704000264406204,0.0023653998505324125,,,,,,,,,3,1,4,0.006,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26151652805404746,0.2585477502773803,0.0004608550114546559,0.458762159237533,2.2335812818128584,lassocv_control_union,1.8,0.2812459909322052,,0.06475918874233302,0.156247772740114,0.035977327079073904,0.2812459909322052,0.06475918874233302,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,9,3655885575364494783,post_selection_ivqr,2.8000000000000003,1.6744897501960816,1.1255102498039187,1.1255102498039187,1.2667733224136795,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,3.005578883223672e-05,1.0363791983408357,3.005578883223672e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,2.5155615999829024,2.5155615999829024,,2.5155615999829024,0.2654393999837339,0.00038590002804994583,,0.00044810003601014614,,,,,,,,2.5155615999829024,2.246181200025603,,0.2654393999837339,,0.00038590002804994583,0.003106999909505248,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.22194639135701177,0.21803264081051787,0.013913181363962277,14.024832311325127,2.2651611801976888,lassocv_control_union,1.8,0.2776342138987995,,0.05854873013178453,0.1542412299437775,0.03252707229543585,0.2776342138987995,0.05854873013178453,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,10,1856827854920741809,post_selection_ivqr,-0.3999999999999999,1.6744897501960816,-2.0744897501960815,2.0744897501960815,4.3035077236686,ok,False,True,,,-1.0,2.400000000000041,3.000000000000501,False,False,True,False,True,17,0.8095238095238095,2,True,3.400000000000041,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,1.0022862526514988,1000000000000.0,1.0022862526514988,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,3.685513600008562,3.685513600008562,,3.685513600008562,1.0647647001314908,0.0005875001661479473,,0.000695499824360013,,,,,,,,3.685513600008562,2.6159657000098377,,1.0647647001314908,,0.0005875001661479473,0.0035001998767256737,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.24416173099321914,0.23959473238894857,0.0017662042696808618,1.7569439617198754,2.5607404697753977,lassocv_control_union,1.8,0.23624799605486918,,0.053888546849825976,0.13124888669714954,0.029938081583236652,0.23624799605486918,0.053888546849825976,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=3; selected_d=5; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,11,7702824263606180519,post_selection_ivqr,-0.8,1.6744897501960816,-2.4744897501960814,2.4744897501960814,6.1230995238254655,ok,False,True,,,-1.0,3.0,3.052259563687647,False,False,True,True,True,18,0.8571428571428571,3,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.34935407948152897,1000000000000.0,0.34935407948152897,3.841458820694124,3.841458820694124,1.0,3.841458820694124,8,5.30505650001578,5.30505650001578,,5.30505650001578,2.412288000108674,0.0007663001306355,,0.0005677994340658188,,,,,,,,5.30505650001578,2.888549500145018,,2.412288000108674,,0.0007663001306355,0.0028849001973867416,,,,,,,,,8,1,9,0.016,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26871057066761195,0.2620624849464084,3.72726916001953e-06,0.0036900102220806356,2.501524117873635,lassocv_control_union,1.8,0.20275779687692505,,0.04842487647028985,0.11264322048718058,0.026902709150161026,0.20275779687692505,0.04842487647028985,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=7; selected_d=6; selected_union=8; selection_lasso_multiplier=1.8
dgp1,1000,500,0.1,0.75,12,5665380664839609790,post_selection_ivqr,-0.8,1.6744897501960816,-2.4744897501960814,2.4744897501960814,6.1230995238254655,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.020592545317134503,1.5782668374194888,0.020592545317134503,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,3.156312300125137,3.156312300125137,,3.156312300125137,0.6860883000772446,0.0009937998838722706,,0.0004651003982871771,,,,,,,,3.156312300125137,2.4657347998581827,,0.6860883000772446,,0.0009937998838722706,0.0030302999075502157,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.25564380340903103,0.2518995569473059,2.1764225691359888e-05,0.021634111186890233,2.296880440004508,lassocv_control_union,1.8,0.291238964888883,,0.07362638886919402,0.16179942493826832,0.040903549371774456,0.291238964888883,0.07362638886919402,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
