dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,500,1.0,0.75,7,8355529234333252251,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.4602055198460056,2.4000000000001114,0.9397944801541058,False,True,False,False,False,5,0.23809523809523808,1,False,0.9397944801541058,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.011071149917554883,1000000000000.0,0.011071149917554883,3.841458820694124,3.841458820694124,1.0,3.841458820694124,7,16.581893000053242,16.581893000053242,,16.581893000053242,1.4202334999572486,0.0006340001709759235,,0.0003603000659495592,,,,,,,,16.581893000053242,15.157758899964392,,1.4202334999572486,,0.0006340001709759235,0.0029062998946756124,,,,,,,,,7,1,8,0.014,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3880008029822012,0.3780293293037035,0.2910114426333978,201.53585956834394,2.5853119465321948,lassocv_control_union,1.2,0.2480760171489414,,0.07371619306182685,0.2067300142907845,0.06143016088485571,0.2480760171489414,0.07371619306182685,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=7; selected_d=3; selected_union=7; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,8,5900992892472779602,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.0141398462885813,2.382415178156424,1.3682753318678424,False,True,False,False,False,6,0.2857142857142857,1,False,1.3682753318678424,-1.0,3.0,21,0.2,False,False,False,0,0.0,2.179481983456793e-05,61.14791498280148,2.179481983456793e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,12.565134800039232,12.565134800039232,,12.565134800039232,0.1932634999975562,0.0003578001633286476,,0.00046820007264614105,,,,,,,,12.565134800039232,12.36802089982666,,0.1932634999975562,,0.0003578001633286476,0.0030243999790400267,,,,,,,,,3,1,4,0.006,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.39362336640719364,0.3887233532064437,0.2924712847544475,204.61824776003186,2.2233404933910217,lassocv_control_union,1.2,0.24589095034677144,,0.07497063612615773,0.2049091252889762,0.06247553010513144,0.24589095034677144,0.07497063612615773,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,9,4790023341411375249,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,0.9999999999997015,2.1187202732753923,1.1187202732756907,False,True,False,False,False,6,0.2857142857142857,1,False,1.1187202732756907,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.00023039136833324174,1000000000000.0,0.00023039136833324174,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,11.829074899898842,11.829074899898842,,11.829074899898842,0.7620949000120163,0.0003706999123096466,,0.0003573000431060791,,,,,,,,11.829074899898842,11.06323210010305,,0.7620949000120163,,0.0003706999123096466,0.0030198998283594847,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3937448745842228,0.3863665160598928,0.2679534127699996,180.45440659107294,2.109461684133858,lassocv_control_union,1.2,0.2946811020808774,,0.06643238953650782,0.24556758506739784,0.05536032461375651,0.2946811020808774,0.06643238953650782,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=4; selected_d=3; selected_union=5; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,10,5171438255731529332,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,0.7999999999999472,2.000000000000482,1.2000000000005346,False,True,False,False,False,7,0.3333333333333333,1,False,1.2000000000005346,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.003880352240511753,1000000000000.0,0.003880352240511753,3.841458820694124,3.841458820694124,1.0,3.841458820694124,7,18.925280299969018,18.925280299969018,,18.925280299969018,1.5275112998206168,0.0008946000598371029,,0.00042820023372769356,,,,,,,,18.925280299969018,17.39324319991283,,1.5275112998206168,,0.0008946000598371029,0.0032029999420046806,,,,,,,,,7,1,8,0.014,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3341951703702407,0.3233470265066194,0.22944230016192918,146.20082234358492,2.1965029409224783,lassocv_control_union,1.2,0.22120621523478481,,0.06744860349017878,0.18433851269565402,0.05620716957514899,0.22120621523478481,0.06744860349017878,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=7; selected_d=2; selected_union=7; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,11,4748898280496577533,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.2861561595970548,2.41150645919375,1.125350299596695,False,True,False,False,False,6,0.2857142857142857,1,False,1.125350299596695,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0515084034551975,37.6649992766992,0.0515084034551975,3.841458820694124,3.841458820694124,1.0,3.841458820694124,6,17.43684699991718,17.43684699991718,,17.43684699991718,1.3620776000898331,0.0008167000487446785,,0.0004046997055411339,,,,,,,,17.43684699991718,16.069513800088316,,1.3620776000898331,,0.0008167000487446785,0.004034199984744191,,,,,,,,,6,1,7,0.012,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.38892008985995463,0.3802258634961735,0.290169571817837,201.12328757163192,2.437842133058411,lassocv_control_union,1.2,0.2672769450260051,,0.08572773100962609,0.2227307875216709,0.07143977584135508,0.2672769450260051,0.08572773100962609,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=6; selected_d=3; selected_union=6; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,12,6928209436895732623,post_selection_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,0.8140736281905183,2.136656407289693,1.3225827790991747,False,True,False,False,False,6,0.2857142857142857,1,False,1.3225827790991747,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.004520346663966665,27.64958159347903,0.004520346663966665,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,14.646641100058332,14.646641100058332,,14.646641100058332,0.8510416999924928,0.0011409998405724764,,0.000495200278237462,,,,,,,,14.646641100058332,13.790158099960536,,0.8510416999924928,,0.0011409998405724764,0.0038050999864935875,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4385644012829981,0.43173151367183793,0.24495471594544743,159.94096978212553,2.091027786676534,lassocv_control_union,1.2,0.2552442585756292,,0.06573989019359162,0.21270354881302436,0.05478324182799302,0.2552442585756292,0.06573989019359162,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,13,5348460535237961205,post_selection_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,0.3527443546895611,1.9927624333902418,1.6400180787006806,False,True,False,False,False,8,0.38095238095238093,1,False,1.6400180787006806,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.036108918107254646,1000000000000.0,0.036108918107254646,3.841458820694124,3.841458820694124,1.0,3.841458820694124,7,15.177058500004932,15.177058500004932,,15.177058500004932,1.1921352001372725,0.0008488001767545938,,0.00035939947701990604,,,,,,,,15.177058500004932,13.98070830013603,,1.1921352001372725,,0.0008488001767545938,0.003006800077855587,,,,,,,,,7,1,8,0.014,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.42954027969447794,0.42024562030049795,0.27390364552274676,185.21879241287635,2.5467957090919264,lassocv_control_union,1.2,0.22797289477600247,,0.07079130724315873,0.1899774123133354,0.05899275603596561,0.22797289477600247,0.07079130724315873,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=7; selected_d=2; selected_union=7; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,14,7979259060375976382,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.3381666356245012,2.5892559413195526,1.2510893056950514,False,True,False,False,False,6,0.2857142857142857,1,False,1.2510893056950514,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.014159181739770132,35.8027732579094,0.014159181739770132,3.841458820694124,3.841458820694124,1.0,3.841458820694124,8,17.29094069986604,17.29094069986604,,17.29094069986604,1.8517376999370754,0.0006659000646322966,,0.00033590011298656464,,,,,,,,17.29094069986604,15.435784299857914,,1.8517376999370754,,0.0006659000646322966,0.0024168998934328556,,,,,,,,,8,1,9,0.016,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4306466164877166,0.42018910536198084,0.3392840428899082,251.61974556088063,2.3256283389713714,lassocv_control_union,1.2,0.21254670720873547,,0.06542383132638271,0.17712225600727957,0.054519859438652264,0.21254670720873547,0.06542383132638271,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=8; selected_d=3; selected_union=8; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,15,4814053093951055897,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.4009466804703068,2.6453424915825314,1.2443958111122246,False,True,False,False,False,6,0.2857142857142857,1,False,1.2443958111122246,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0650180927767187,54.552661621483445,0.0650180927767187,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,17.430701199918985,17.430701199918985,,17.430701199918985,0.8672617999836802,0.0009518000297248363,,0.00037480005994439125,,,,,,,,17.430701199918985,16.558394899824634,,0.8672617999836802,,0.0009518000297248363,0.0037179000210016966,,,,,,,,,4,1,5,0.008,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.40666787691882633,0.4006624910576808,0.27663375302119403,188.91823410786512,1.9306221724989816,lassocv_control_union,1.2,0.2388204117524872,,0.07501430251388531,0.19901700979373935,0.0625119187615711,0.2388204117524872,0.07501430251388531,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=2; selected_union=4; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,16,7712197385230675071,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.122235119910111,2.063220495016454,0.9409853751063428,False,True,False,False,False,5,0.23809523809523808,1,False,0.9409853751063428,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0401153362921613,1000000000000.0,0.0401153362921613,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,16.071926299948245,16.071926299948245,,16.071926299948245,1.2069195001386106,0.0012606000527739525,,0.0005169995129108429,,,,,,,,16.071926299948245,14.859675700077787,,1.2069195001386106,,0.0012606000527739525,0.0035535001661628485,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4426255288173605,0.43584206669343384,0.3332309722710659,246.3864734227314,2.341181175053869,lassocv_control_union,1.2,0.272804609675843,,0.07267098919196806,0.2273371747298692,0.060559157659973384,0.272804609675843,0.07267098919196806,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=5; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,17,2959527981488051602,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.5283105991696284,2.788608596419683,1.2602979972500545,False,True,False,False,False,6,0.2857142857142857,1,False,1.2602979972500545,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.042220592006808506,36.28067447656426,0.042220592006808506,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,15.25852180016227,15.25852180016227,,15.25852180016227,0.5809360002167523,0.0006622998043894768,,0.00046220049262046814,,,,,,,,15.25852180016227,14.673211299814284,,0.5809360002167523,,0.0006622998043894768,0.0032499998342245817,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.39469717238108637,0.38733040368795557,0.2825455588853226,194.1516458021329,2.4172911406066464,lassocv_control_union,1.2,0.22364572292338783,,0.07359485117639802,0.18637143576948986,0.06132904264699836,0.22364572292338783,0.07359485117639802,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=5; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,18,4778687499034836095,post_selection_ivqr,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,1.5255823124758066,2.8144745478819515,0.8888922354071336,False,True,False,False,False,6,0.2857142857142857,2,True,1.288892235406145,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.18161145568236522,1000000000000.0,0.18161145568236522,3.841458820694124,3.841458820694124,1.0,3.841458820694124,12,13.492394599830732,13.492394599830732,,13.492394599830732,1.6477334001101553,0.0003504999913275242,,0.00030379975214600563,,,,,,,,13.492394599830732,11.842563400045037,,1.6477334001101553,,0.0003504999913275242,0.0014434999320656061,,,,,,,,,12,1,13,0.024,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.45361267609281963,0.43899737730517896,0.254711278004788,166.09627578816662,2.774933660317516,lassocv_control_union,1.2,0.28781310732279053,,0.05249528560563544,0.23984425610232546,0.04374607133802953,0.28781310732279053,0.05249528560563544,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=5; selected_d=11; selected_union=12; selection_lasso_multiplier=1.2
dgp1,500,500,1.0,0.75,19,2704295587339937972,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,0.4219120726793938,2.3250851201508578,1.9031730474714639,False,True,False,False,False,9,0.42857142857142855,1,False,1.9031730474714639,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00035186900150007463,26.240399238749415,0.00035186900150007463,3.841458820694124,3.841458820694124,1.0,3.841458820694124,6,11.512520499993116,11.512520499993116,,11.512520499993116,0.7166720998939127,0.0006553998682647943,,0.0004210001789033413,,,,,,,,11.512520499993116,10.791894800029695,,0.7166720998939127,,0.0006553998682647943,0.002877200022339821,,,,,,,,,6,1,7,0.012,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3694089668743572,0.3604371432323257,0.2401634963254483,155.5077172795719,2.4562942141484734,lassocv_control_union,1.2,0.2460671415174165,,0.06804001440309498,0.20505595126451376,0.05670001200257916,0.2460671415174165,0.06804001440309498,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=6; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,0,4268585956226216100,post_selection_ivqr,-0.3999999999999999,0.3255102498039183,-0.7255102498039182,0.7255102498039182,0.5263651225705438,ok,False,True,,,-1.0,1.0821502655071948,1.6821502655082212,False,True,True,False,True,10,0.47619047619047616,2,True,2.082150265507195,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.00017290044199694965,1000000000000.0,0.00017290044199694965,3.841458820694124,3.841458820694124,1.0,3.841458820694124,19,19.157274500001222,19.157274500001222,,19.157274500001222,3.903846099972725,0.0010551000013947487,,0.0005956999957561493,,,,,,,,19.157274500001222,15.247558200033382,,3.903846099972725,,0.0010551000013947487,0.004219399997964501,,,,,,,,,19,1,20,0.038,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3979571453214209,0.37281965660832783,0.09108657112724089,48.00288584586015,2.4453152061196888,lassocv_control_union,1.2,0.17234723490509682,,0.0560810397265374,0.14362269575424735,0.0467341997721145,0.17234723490509682,0.0560810397265374,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=15; selected_d=8; selected_union=19; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,1,3461800566445046451,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-0.8883310281965417,1.4692186008043377,1.557549629002857,False,True,False,False,False,10,0.47619047619047616,3,True,2.3575496290008795,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.0006197792036378765,1000000000000.0,0.0006197792036378765,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,17.203825699863955,17.203825699863955,,17.203825699863955,1.96107880002819,0.0008367002010345459,,0.0003285994753241539,,,,,,,,17.203825699863955,15.239323600195348,,1.96107880002819,,0.0008367002010345459,0.002257999964058399,,,,,,,,,10,1,11,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3435862142373155,0.3287900018533205,0.09760519296117368,52.78325384135701,2.387090479824034,lassocv_control_union,1.2,0.20072096659527902,,0.06233516441022713,0.16726747216273252,0.05194597034185594,0.20072096659527902,0.06233516441022713,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=10; selected_d=3; selected_union=10; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,2,106727618520305362,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-0.9524255617650886,1.9693907326305435,2.921816294395632,False,True,False,False,False,14,0.6666666666666666,1,False,2.921816294395632,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.004636954089990564,12.559215685120957,0.004636954089990564,3.841458820694124,3.841458820694124,1.0,3.841458820694124,8,15.05260009993799,15.05260009993799,,15.05260009993799,1.5657758000306785,0.0006562999915331602,,0.00035239988937973976,,,,,,,,15.05260009993799,13.484174899989739,,1.5657758000306785,,0.0006562999915331602,0.0016407000366598368,,,,,,,,,8,1,9,0.016,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3555690543912896,0.3437325676352113,0.10711318230716492,58.78176079038777,2.422529567317116,lassocv_control_union,1.2,0.27203980872583117,,0.05693000299610398,0.22669984060485932,0.047441669163419985,0.27203980872583117,0.05693000299610398,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=6; selected_d=7; selected_union=8; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,3,6767523142620760153,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-1.0,1.8409764944851041,2.840976494485104,False,True,True,False,True,15,0.7142857142857143,1,False,2.840976494485104,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.030602076446092454,12.152544464132632,0.030602076446092454,3.841458820694124,3.841458820694124,1.0,3.841458820694124,13,14.520930799888447,14.520930799888447,,14.520930799888447,1.6162858000025153,0.001060799928382039,,0.0005541001446545124,,,,,,,,14.520930799888447,12.899834299925715,,1.6162858000025153,,0.001060799928382039,0.0031957998871803284,,,,,,,,,13,1,14,0.026,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.35240276082612987,0.33370923227265736,0.07322113744111242,38.317934400109465,2.59165078487436,lassocv_control_union,1.2,0.28700363412399016,,0.04962350027680974,0.23916969510332514,0.041352916897341455,0.28700363412399016,0.04962350027680974,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=6; selected_d=13; selected_union=13; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,4,7765983952748921768,post_selection_ivqr,-0.19999999999999996,0.3255102498039183,-0.5255102498039183,0.5255102498039183,0.2761610226489766,ok,False,True,,,-1.0,1.4863138466108707,2.4863138466108707,False,True,True,False,True,13,0.6190476190476191,1,False,2.4863138466108707,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00014843368490297692,23.28243024043013,0.00014843368490297692,3.841458820694124,3.841458820694124,1.0,3.841458820694124,6,15.547379000112414,15.547379000112414,,15.547379000112414,1.0316367000341415,0.0007388000376522541,,0.00035589979961514473,,,,,,,,15.547379000112414,14.510362200206146,,1.0316367000341415,,0.0007388000376522541,0.0042854000348597765,,,,,,,,,6,1,7,0.012,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3313659366845695,0.32185285041788647,0.11311911086628076,62.75318729730665,2.625308046814586,lassocv_control_union,1.2,0.27297210375322667,,0.06321079358857436,0.22747675312768892,0.05267566132381196,0.27297210375322667,0.06321079358857436,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=6; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,5,4883271868226045389,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-1.0,0.6113644620345403,1.011364462035807,False,True,True,False,True,7,0.3333333333333333,2,True,1.6113644620345404,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.5008126785592709,1000000000000.0,0.5008126785592709,3.841458820694124,3.841458820694124,1.0,3.841458820694124,13,18.82973160012625,18.82973160012625,,18.82973160012625,3.0554867000319064,0.0006510999519377947,,0.00039780023507773876,,,,,,,,18.82973160012625,15.771394999930635,,3.0554867000319064,,0.0006510999519377947,0.001800999976694584,,,,,,,,,13,1,14,0.026,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3797478503231756,0.3618436645593086,0.13120141034608834,73.24215851133127,2.4120274280093033,lassocv_control_union,1.2,0.19939539732335157,,0.05859558030540205,0.16616283110279298,0.048829650254501714,0.19939539732335157,0.05859558030540205,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=9; selected_d=7; selected_union=13; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,6,5302641172668229412,post_selection_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-0.7141075644967101,1.5343909149339756,2.248498479430686,False,True,False,False,False,11,0.5238095238095238,1,False,2.248498479430686,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0006847654866142814,25.792139568058104,0.0006847654866142814,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,17.91597509989515,17.91597509989515,,17.91597509989515,1.1988121999893337,0.0007035001181066036,,0.000533699756488204,,,,,,,,17.91597509989515,16.711962500121444,,1.1988121999893337,,0.0007035001181066036,0.003963199909776449,,,,,,,,,5,1,6,0.01,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26312417082292683,0.25415610799318555,0.08115009536514202,43.54029620421347,2.1283601755614527,lassocv_control_union,1.2,0.23471610627310371,,0.08371453606385154,0.19559675522758643,0.06976211338654295,0.23471610627310371,0.08371453606385154,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=2; selected_union=5; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,7,8366885376946058393,post_selection_ivqr,1.0,0.3255102498039183,0.6744897501960817,0.6744897501960817,0.4549364231195727,ok,False,True,,,-0.11166938045619043,1.9946832900488944,2.106352670505085,False,True,False,False,False,10,0.47619047619047616,1,False,2.106352670505085,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0009762208372904291,19.925352913130368,0.0009762208372904291,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,16.694265200058,16.694265200058,,16.694265200058,0.3714892000425607,0.0006772000342607498,,0.00041440012864768505,,,,,,,,16.694265200058,16.31894759996794,,0.3714892000425607,,0.0006772000342607498,0.0027367998845875263,,,,,,,,,3,1,4,0.006,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2706717791613664,0.2647782177808522,0.12377533379516818,69.92360817001433,2.1837746978250716,lassocv_control_union,1.2,0.28919297502145874,,0.07204120920877617,0.24099414585121562,0.06003434100731348,0.28919297502145874,0.07204120920877617,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=2; selected_union=3; selection_lasso_multiplier=1.2
dgp1,500,500,0.5,0.25,8,3062183200608355288,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-1.0,1.4502311517143227,2.050231151715588,False,True,True,False,True,12,0.5714285714285714,2,True,2.4502311517143225,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.012925514719232267,1000000000000.0,0.012925514719232267,3.841458820694124,3.841458820694124,1.0,3.841458820694124,7,12.966183200012892,12.966183200012892,,12.966183200012892,1.0892894000280648,0.0013604001142084599,,0.00038639968261122704,,,,,,,,12.966183200012892,11.872846600133926,,1.0892894000280648,,0.0013604001142084599,0.0023004000540822744,,,,,,,,,7,1,8,0.014,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3703101257423713,0.3600504129235098,0.09593792564249999,52.10429994416534,2.5374883780612056,lassocv_control_union,1.2,0.2547774552496723,,0.05811541421020885,0.21231454604139363,0.04842951184184071,0.2547774552496723,0.05811541421020885,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=5; selected_d=7; selected_union=7; selection_lasso_multiplier=1.2
