dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.5137393997020452,0.8285126408858028,1.342252040587848,False,True,False,False,False,7,0.3333333333333333,1,False,1.342252040587848,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.13959256495578543,1000000000000.0,0.13959256495578543,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,0.9021378000034019,0.9021378000034019,,0.9021378000034019,0.35626019997289404,0.0004333999822847545,,0.00020190002396702766,,,,,,,,0.9021378000034019,0.5426883000181988,,0.35626019997289404,,0.0004333999822847545,0.002554000006057322,,,,,,,,,3,1,4,0.015,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.45211258129487053,0.44768520821442503,0.3438534987452691,259.4046932406484,2.2288274074936147,lassocv_control_union,2.0,0.3543135860882316,,0.08949331927740671,0.1771567930441158,0.044746659638703355,0.3543135860882316,0.08949331927740671,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,12,6930070856603074925,post_selection_ivqr,0.0,0.4371107912105866,-0.4371107912105866,0.4371107912105866,0.19106584379274502,ok,False,True,,,-0.9511292064472929,0.4084182144106336,1.3595474208579266,False,False,False,False,False,7,0.3333333333333333,1,False,1.3595474208579266,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.017792676130642702,38.52703972620522,0.017792676130642702,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.6815065000555478,0.6815065000555478,,0.6815065000555478,0.41343170002801344,0.0003177000326104462,,0.0002071999479085207,,,,,,,,0.6815065000555478,0.26487310003722087,,0.41343170002801344,,0.0003177000326104462,0.0026768000097945333,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.35504854184712953,0.35180431922060595,0.13987626883691728,161.6476864739985,2.3355124431730796,lassocv_control_union,2.0,0.26360127017852664,,0.07565476652642909,0.13180063508926332,0.037827383263214547,0.26360127017852664,0.07565476652642909,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,13,2550759902513854415,post_selection_ivqr,0.40000000000000013,0.4371107912105866,-0.03711079121058647,0.03711079121058647,0.0013772108242757419,ok,False,True,,,0.025098871185234784,0.6000000000006618,0.574901128815427,False,True,False,False,False,3,0.14285714285714285,1,False,0.574901128815427,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.1199528647950367,1000000000000.0,0.1199528647950367,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.7307918000151403,0.7307918000151403,,0.7307918000151403,0.4618959999643266,0.0003176999744027853,,0.00021220004418864846,,,,,,,,0.7307918000151403,0.26578700001118705,,0.4618959999643266,,0.0003176999744027853,0.002578900021035224,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3818118753775652,0.3787022771651787,0.1445097860243689,167.90692045521678,2.475451628309467,lassocv_control_union,2.0,0.17648699700695056,,0.06747232158794905,0.08824349850347528,0.033736160793974526,0.17648699700695056,0.06747232158794905,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,14,1682430578794564789,post_selection_ivqr,0.0,0.4371107912105866,-0.4371107912105866,0.4371107912105866,0.19106584379274502,ok,False,True,,,-0.6781860166953262,0.6579797861060566,1.3361658028013828,False,True,False,False,False,7,0.3333333333333333,1,False,1.3361658028013828,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.01270025402127557,1000000000000.0,0.01270025402127557,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.7659662999794818,0.7659662999794818,,0.7659662999794818,0.5012606999953277,0.0003111999831162393,,0.00027379998937249184,,,,,,,,0.7659662999794818,0.2609550000051968,,0.5012606999953277,,0.0003111999831162393,0.003165600006468594,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.35903737398757374,0.3551644880297947,0.11797144099708193,132.81388648291465,2.4519188538394454,lassocv_control_union,2.0,0.18850877183749035,,0.06450922427991498,0.09425438591874517,0.03225461213995749,0.18850877183749035,0.06450922427991498,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,15,524727284182665020,post_selection_ivqr,0.0,0.4371107912105866,-0.4371107912105866,0.4371107912105866,0.19106584379274502,ok,False,True,,,-1.0,0.5608591864020422,1.5608591864020422,False,True,True,False,True,8,0.38095238095238093,1,False,1.5608591864020422,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.005342212959053332,1000000000000.0,0.005342212959053332,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.6458992999978364,0.6458992999978364,,0.6458992999978364,0.3763014000141993,0.00031049997778609395,,0.00022649997845292091,,,,,,,,0.6458992999978364,0.26658039999892935,,0.3763014000141993,,0.00031049997778609395,0.0024805000284686685,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.33113315207200233,0.3277686307041553,0.10993088910505167,122.7672126050426,2.2452358010670674,lassocv_control_union,2.0,0.32822610409113095,,0.07270085735547359,0.16411305204556548,0.036350428677736794,0.32822610409113095,0.07270085735547359,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,16,2488681474897320343,post_selection_ivqr,0.6000000000000001,0.4371107912105866,0.1628892087894135,0.1628892087894135,0.02653289434004114,ok,False,True,,,-0.16751264952036377,1.2813050202681284,1.4488176697884922,False,True,False,False,False,7,0.3333333333333333,1,False,1.4488176697884922,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.07412798484082497,43.840709116852786,0.07412798484082497,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.4940470000146888,0.4940470000146888,,0.4940470000146888,0.23183440003776923,0.0006796999950893223,,0.0002623000182211399,,,,,,,,0.4940470000146888,0.25902669999049976,,0.23183440003776923,,0.0006796999950893223,0.0022438999731093645,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3552600289945341,0.3520168701866595,0.14772953630497543,172.29643093637907,2.326017928175552,lassocv_control_union,2.0,0.28820005977606755,,0.07679815805641149,0.14410002988803378,0.038399079028205746,0.28820005977606755,0.07679815805641149,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,17,3222635152674729276,post_selection_ivqr,0.6000000000000001,0.4371107912105866,0.1628892087894135,0.1628892087894135,0.02653289434004114,ok,False,True,,,-0.11887948916689228,1.4106611217451837,1.529540610912076,False,True,False,False,False,8,0.38095238095238093,1,False,1.529540610912076,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.10004281431306189,1000000000000.0,0.10004281431306189,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.5985632999800146,0.5985632999800146,,0.5985632999800146,0.3323390000150539,0.00032410002313554287,,0.0002456999500282109,,,,,,,,0.5985632999800146,0.26320280000800267,,0.3323390000150539,,0.00032410002313554287,0.002451699983794242,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3199307949022858,0.3165099236492792,0.11318976806186745,126.87114492082839,2.2977224070597035,lassocv_control_union,2.0,0.28907233724024306,,0.05543705339970595,0.14453616862012153,0.027718526699852974,0.28907233724024306,0.05543705339970595,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,18,766336318092991977,post_selection_ivqr,0.20000000000000018,0.4371107912105866,-0.23711079121058642,0.23711079121058642,0.05622152730851031,ok,False,True,,,-0.5738684227746788,1.2080941059957402,1.781962528770419,False,True,False,False,False,9,0.42857142857142855,1,False,1.781962528770419,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.000566012409164901,36.41879692178919,0.000566012409164901,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.6534806999843568,0.6534806999843568,,0.6534806999843568,0.38715999998385087,0.00030070001957938075,,0.00019839993910863996,,,,,,,,0.6534806999843568,0.2632890000240877,,0.38715999998385087,,0.00030070001957938075,0.0025326000177301466,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.34455649320368253,0.34125949367251396,0.1307312023122117,149.48979584219575,2.302914717545571,lassocv_control_union,2.0,0.23982759480485413,,0.06849749469066517,0.11991379740242707,0.034248747345332585,0.23982759480485413,0.06849749469066517,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp3,1000,200,0.5,0.25,19,458695921308865738,post_selection_ivqr,0.6000000000000001,0.4371107912105866,0.1628892087894135,0.1628892087894135,0.02653289434004114,ok,False,True,,,-0.21250719394114512,1.4962062242165108,1.708713418157656,False,True,False,False,False,9,0.42857142857142855,1,False,1.708713418157656,-1.0,3.0,21,0.2,False,False,False,0,0.0,3.1200038106509674e-05,24.757455358365902,3.1200038106509674e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.5817659999593161,0.5817659999593161,,0.5817659999593161,0.31592099997214973,0.00030860002152621746,,0.00024339999072253704,,,,,,,,0.5817659999593161,0.2630938999936916,,0.31592099997214973,,0.00030860002152621746,0.002199099981226027,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3273079157473745,0.3239241527481158,0.11509833954251007,129.28865953998408,2.407935098932184,lassocv_control_union,2.0,0.23794826137757072,,0.06781748819099848,0.11897413068878536,0.03390874409549924,0.23794826137757072,0.06781748819099848,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
