dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.7389670605997868,0.6503323894917138,1.3892994500915006,False,True,False,False,False,7,0.3333333333333333,1,False,1.3892994500915006,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0020985950201741215,48.371754700114224,0.0020985950201741215,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.8388119000010192,0.8388119000010192,,0.8388119000010192,0.44949500006623566,0.0006862001027911901,,0.0003034002147614956,,,,,,,,0.8388119000010192,0.3856002998072654,,0.44949500006623566,,0.0006862001027911901,0.0027269998099654913,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4578607749971927,0.4512627316908705,0.3463425365432402,261.21765612963515,2.511563485322924,lassocv_control_union,1.5,0.2657351895661724,,0.06711998945805522,0.17715679304411494,0.04474665963870349,0.2657351895661724,0.06711998945805522,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=3; selected_union=5; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,1,9214940379343621333,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.5411472758409076,1.2553147757345497,1.7964620515754572,False,True,False,False,False,9,0.42857142857142855,1,False,1.7964620515754572,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03293908103738996,44.67191859410966,0.03293908103738996,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.8525781999342144,0.8525781999342144,,0.8525781999342144,0.4743530999403447,0.0007191000040620565,,0.0003106999211013317,,,,,,,,0.8525781999342144,0.37392719998024404,,0.4743530999403447,,0.0007191000040620565,0.0032681000884622335,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.44299770233770697,0.4362187697089569,0.32554835983024905,237.96419466919542,2.690213637933927,lassocv_control_union,1.5,0.29534595873769454,,0.08406510100177655,0.19689730582512968,0.05604340066785104,0.29534595873769454,0.08406510100177655,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=3; selected_union=5; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,2,3154660004538282353,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.7976537771421931,0.8429962347840753,1.6406500119262684,False,True,False,False,False,8,0.38095238095238093,1,False,1.6406500119262684,-1.0,3.0,21,0.2,False,False,False,0,0.0,4.2517475994464296e-05,48.977859305576295,4.2517475994464296e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.8705424999352545,0.8705424999352545,,0.8705424999352545,0.49902360001578927,0.0007082000374794006,,0.0001979998778551817,,,,,,,,0.8705424999352545,0.368151200003922,,0.49902360001578927,,0.0007082000374794006,0.0024615000002086163,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3533020915412005,0.3467565661519414,0.24815077224517906,163.04662818526438,2.402408984858843,lassocv_control_union,1.5,0.23631791506623162,,0.07410977118790124,0.15754527671082108,0.04940651412526749,0.23631791506623162,0.07410977118790124,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,3,1717475357442033914,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.9777320770814781,0.6281656285187494,1.6058977056002275,False,True,False,False,False,8,0.38095238095238093,1,False,1.6058977056002275,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.08221807525939723,62.52960557746484,0.08221807525939723,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,0.5976766999810934,0.5976766999810934,,0.5976766999810934,0.22755199996754527,0.000748499995097518,,0.00024330010637640953,,,,,,,,0.5976766999810934,0.36707659997045994,,0.22755199996754527,,0.000748499995097518,0.00205629994161427,,,,,,,,,3,1,4,0.015,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.36870257293123754,0.363601179581187,0.2690104770960447,182.1642882562053,1.9466669708706592,lassocv_control_union,1.5,0.27587378789402056,,0.08118507465983418,0.1839158585960137,0.05412338310655612,0.27587378789402056,0.08118507465983418,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,4,8676467209849990564,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,0.19176110594857157,1.5129902466951783,1.3212291407466068,False,True,False,False,False,7,0.3333333333333333,1,False,1.3212291407466068,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.0014118225033015474,1000000000000.0,0.0014118225033015474,3.841458820694124,3.841458820694124,1.0,3.841458820694124,6,1.2917625999543816,1.2917625999543816,,1.2917625999543816,0.8980043998453766,0.0006934001576155424,,0.00027609989047050476,,,,,,,,1.2917625999543816,0.389464900130406,,0.8980043998453766,,0.0006934001576155424,0.003323799930512905,,,,,,,,,6,1,7,0.03,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.38247117804995745,0.37368519887587137,0.28800639452536086,199.0174420344914,2.1740392281318406,lassocv_control_union,1.5,0.23949711136262058,,0.07249004708583213,0.15966474090841373,0.04832669805722142,0.23949711136262058,0.07249004708583213,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=6; selected_d=3; selected_union=6; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,5,8448470054762995597,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.3282589984170164,0.8727956979967776,1.201054696413794,False,True,False,False,False,6,0.2857142857142857,1,False,1.201054696413794,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.01993571039166857,45.99092106540323,0.01993571039166857,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.8931897999718785,0.8931897999718785,,0.8931897999718785,0.4926048000343144,0.0007007000967860222,,0.0002129997592419386,,,,,,,,0.8931897999718785,0.3965334000531584,,0.4926048000343144,,0.0007007000967860222,0.0031379000283777714,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.40248359392647703,0.39643585702289885,0.28886643630616865,200.66556666798647,2.3332646510435326,lassocv_control_union,1.5,0.26488682705558236,,0.0755431692492432,0.1765912180370549,0.050362112832828806,0.26488682705558236,0.0755431692492432,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,6,5021447493907674237,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,0.1856498104970834,1.3837639961494348,0.7981141856534985,False,True,False,False,False,5,0.23809523809523808,2,True,1.1981141856523514,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.10742696636555212,1000000000000.0,0.10742696636555212,3.841458820694124,3.841458820694124,1.0,3.841458820694124,11,2.3952240000944585,2.3952240000944585,,2.3952240000944585,2.003931500017643,0.00041079986840486526,,0.0002268003299832344,,,,,,,,2.3952240000944585,0.3891634999308735,,2.003931500017643,,0.00041079986840486526,0.001491399947553873,,,,,,,,,11,1,12,0.055,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.41283010917991825,0.39836185725006,0.27431838762251964,184.0932062953739,2.4570503000717903,lassocv_control_union,1.5,0.1899673891844083,,0.07276802553682746,0.12664492612293887,0.048512017024551636,0.1899673891844083,0.07276802553682746,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=11; selected_d=3; selected_union=11; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,7,21741838260193456,post_selection_ivqr,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.6429784662688487,0.9690182646624047,1.2119967309321864,False,False,False,False,False,7,0.3333333333333333,2,True,1.6119967309312533,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.14833427823337242,1000000000000.0,0.14833427823337242,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.0919697999488562,1.0919697999488562,,1.0919697999488562,0.6971183000132442,0.0005061000119894743,,0.00031189993023872375,,,,,,,,1.0919697999488562,0.3913381998427212,,0.6971183000132442,,0.0005061000119894743,0.0026953001506626606,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3720803192484524,0.36572485689266754,0.28900666160294736,200.80257172835394,2.3885375977254046,lassocv_control_union,1.5,0.24945798240856215,,0.08291989228360563,0.1663053216057081,0.055279928189070425,0.24945798240856215,0.08291989228360563,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,8,4118864315573949973,post_selection_ivqr,-0.19999999999999996,0.3255102498039183,-0.5255102498039183,0.5255102498039183,0.2761610226489766,ok,False,True,,,-0.9530447981462776,0.9007965527950155,1.853841350941293,False,True,False,False,False,9,0.42857142857142855,1,False,1.853841350941293,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.015988740911237694,70.3494254623956,0.015988740911237694,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,0.8197620999999344,0.8197620999999344,,0.8197620999999344,0.3641768000088632,0.000709200045093894,,0.00030720001086592674,,,,,,,,0.8197620999999344,0.4519388999324292,,0.3641768000088632,,0.000709200045093894,0.002630000002682209,,,,,,,,,3,1,4,0.015,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3836199344938893,0.3786390854796986,0.28024622355641643,192.7351897281772,1.8554808532302463,lassocv_control_union,1.5,0.30594281410630814,,0.07771554991054241,0.2039618760708721,0.05181036660702828,0.30594281410630814,0.07771554991054241,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,9,4913464245341002973,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,0.3111393716865985,1.2589292085035966,0.9477898368169981,False,True,False,False,False,5,0.23809523809523808,1,False,0.9477898368169981,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.21255298707312445,44.11600038631859,0.21255298707312445,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.6650529999751598,1.6650529999751598,,1.6650529999751598,1.1921786998864263,0.0006355999503284693,,0.0002792002633213997,,,,,,,,1.6650529999751598,0.4706514999270439,,1.1921786998864263,,0.0006355999503284693,0.001307999948039651,,,,,,,,,10,1,11,0.05,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.39176123372636373,0.378050933666917,0.2882856450959942,197.66833960489694,1.7962145258461129,lassocv_control_union,1.5,0.18066971165359336,,0.08665476507974404,0.1204464744357289,0.05776984338649603,0.18066971165359336,0.08665476507974404,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=10; selected_d=3; selected_union=10; selection_lasso_multiplier=1.5
dgp1,500,200,1.0,0.25,10,1453254785829149130,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-0.4100906294773021,0.9229547036528521,1.3330453331301544,False,True,False,False,False,7,0.3333333333333333,1,False,1.3330453331301544,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03943470894752397,34.05810094532891,0.03943470894752397,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.6420471000019461,0.6420471000019461,,0.6420471000019461,0.2674455000087619,0.0005980001296848059,,0.00018700002692639828,,,,,,,,0.6420471000019461,0.37123649986460805,,0.2674455000087619,,0.0005980001296848059,0.0025800999719649553,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.41418807989446027,0.40825880944804793,0.31903508536463854,231.44119290569296,2.3444723617191485,lassocv_control_union,1.5,0.2881417894097611,,0.08695243691101595,0.19209452627317408,0.05796829127401063,0.2881417894097611,0.08695243691101595,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=2; selected_union=4; selection_lasso_multiplier=1.5
