dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,1000,200,0.5,0.25,12,9050430546141658328,post_selection_ivqr,0.3999999999999999,0.3255102498039183,0.07448975019608162,0.07448975019608162,0.005548722884274641,ok,False,True,,,-0.21934043661579175,1.4495965818619878,1.6689370184777796,False,True,False,False,False,11,0.2682926829268293,1,False,1.6689370184777796,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.007935874219974685,40.70053016954866,0.007935874219974685,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.376100500114262,1.376100500114262,,1.376100500114262,1.0570253001060337,0.000516100088134408,,0.0002218000590801239,,,,,,,,1.376100500114262,0.3155141999013722,,1.0570253001060337,,0.000516100088134408,0.002823099959641695,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3198171726098259,0.31639572981611264,0.08742853617676734,95.22976381008145,2.297242463792022,lassocv_control_union,1.8,0.2711316615910361,,0.048843428769431985,0.15062870088390892,0.02713523820523999,0.2711316615910361,0.048843428769431985,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,13,8233176309739536406,post_selection_ivqr,0.10000000000000009,0.3255102498039183,-0.2255102498039182,0.2255102498039182,0.05085487276662559,ok,False,True,,,-0.8756992399830137,1.1192007745566068,1.9949000145396205,False,True,False,False,False,13,0.3170731707317073,1,False,1.9949000145396205,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.027999323443736283,37.706048408789776,0.027999323443736283,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.1840711999684572,1.1840711999684572,,1.1840711999684572,0.8644867998082191,0.0015777999069541693,,0.0002922003623098135,,,,,,,,1.1840711999684572,0.3145309998653829,,0.8644867998082191,,0.0015777999069541693,0.0031834000255912542,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3136437945800862,0.3101912985769679,0.08516760692043307,92.53782651260745,2.4928596704327015,lassocv_control_union,1.8,0.2297320492951928,,0.06270603960325523,0.1276289162751071,0.03483668866847513,0.2297320492951928,0.06270603960325523,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,14,87849734154585109,post_selection_ivqr,-0.20000000000000018,0.3255102498039183,-0.5255102498039185,0.5255102498039185,0.2761610226489768,ok,False,True,,,-1.2950796140985277,0.7785816106987684,1.7736612247983814,False,False,False,False,False,13,0.3170731707317073,2,True,2.073661224797296,-2.0,4.0,41,0.15,False,False,False,2,0.04878048780487805,0.00692487970456979,1000000000000.0,0.00692487970456979,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.5809297000523657,1.5809297000523657,,1.5809297000523657,1.2567952999379486,0.0006942001637071371,,0.0003104000352323055,,,,,,,,1.5809297000523657,0.32056919997558,,1.2567952999379486,,0.0006942001637071371,0.0025605999398976564,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.302214171931943,0.29870418285715405,0.09661161506476827,106.30194828248169,2.3105786230016028,lassocv_control_union,1.8,0.19297408055401882,,0.06402299644487644,0.10720782253001046,0.03556833135826469,0.19297408055401882,0.06402299644487644,3,False,False,False,,ok; failed_alpha_points=2/41; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,15,2659509187901745993,post_selection_ivqr,-0.3500000000000001,0.3255102498039183,-0.6755102498039184,0.6755102498039184,0.45631409759015223,ok,False,True,,,-1.3775146222782795,0.27405821538647157,1.3515728376658251,False,False,False,False,False,10,0.24390243902439024,2,True,1.6515728376647512,-2.0,4.0,41,0.15,False,False,False,1,0.024390243902439025,0.003833840524634561,1000000000000.0,0.003833840524634561,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.6845337999984622,1.6845337999984622,,1.6845337999984622,1.3601577000226825,0.000995200127363205,,0.00037299981340765953,,,,,,,,1.6845337999984622,0.3201099999714643,,1.3601577000226825,,0.000995200127363205,0.002897900063544512,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2751861196992279,0.2708065796369876,0.09016975267432224,98.41238480341626,2.510182411919803,lassocv_control_union,1.8,0.19808516795575365,,0.06286279188790675,0.11004731553097424,0.034923773271059305,0.19808516795575365,0.06286279188790675,3,False,False,False,,ok; failed_alpha_points=1/41; selected_y=5; selected_d=3; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,16,5071020310104071847,post_selection_ivqr,0.25,0.3255102498039183,-0.0755102498039183,0.0755102498039183,0.005701797825450143,ok,False,True,,,-0.6234690573707479,1.6162736806020346,1.7926536510361335,False,True,False,False,False,12,0.2926829268292683,2,True,2.2397427379727826,-2.0,4.0,41,0.15,False,False,False,1,0.024390243902439025,0.0026123160296402078,1000000000000.0,0.0026123160296402078,3.841458820694124,3.841458820694124,1.0,3.841458820694124,8,3.124674500199035,3.124674500199035,,3.124674500199035,2.804097000043839,0.0004116001073271036,,0.0002085000742226839,,,,,,,,3.124674500199035,0.31861749989911914,,2.804097000043839,,0.0004116001073271036,0.0013399000745266676,,,,,,,,,8,1,9,0.04,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.32669319414959475,0.3205722231873184,0.11045465802601338,122.92809178573724,2.4944553427598875,lassocv_control_union,1.8,0.16243223157329956,,0.040982094265748795,0.09024012865183309,0.02276783014763822,0.16243223157329956,0.040982094265748795,3,False,False,False,,ok; failed_alpha_points=1/41; selected_y=5; selected_d=6; selected_union=8; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,17,2853503053951883591,post_selection_ivqr,0.10000000000000009,0.3255102498039183,-0.2255102498039182,0.2255102498039182,0.05085487276662559,ok,False,True,,,-1.5645672479801427,0.7229706427633996,1.8776385336322428,False,True,False,False,False,14,0.34146341463414637,3,True,2.2875378907435424,-2.0,4.0,41,0.15,False,False,False,2,0.04878048780487805,7.009392173954242e-05,1000000000000.0,7.009392173954242e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.7410872001200914,1.7410872001200914,,1.7410872001200914,1.4183599001262337,0.0005940000992268324,,0.0002893002238124609,,,,,,,,1.7410872001200914,0.31820099987089634,,1.4183599001262337,,0.0005940000992268324,0.0036429997999221087,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3180342667502377,0.31391362787863797,0.09097684649373142,99.38141643567313,2.596766258297093,lassocv_control_union,1.8,0.23456183099021594,,0.07122191672706056,0.13031212832789774,0.03956773151503364,0.23456183099021594,0.07122191672706056,3,False,False,False,,ok; failed_alpha_points=2/41; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,18,7253782487810298291,post_selection_ivqr,0.8500000000000001,0.3255102498039183,0.5244897501960818,0.5244897501960818,0.2750894980607483,ok,False,True,,,-1.1238650719007688,1.3491268662483562,2.472991938149125,False,True,False,False,False,17,0.4146341463414634,1,False,2.472991938149125,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.0004081813669407024,43.610880935151094,0.0004081813669407024,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.390839699888602,1.390839699888602,,1.390839699888602,1.050955600105226,0.00042390008457005024,,0.00019080005586147308,,,,,,,,1.390839699888602,0.33658269979059696,,1.050955600105226,,0.00042390008457005024,0.002686699852347374,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.34466223033809007,0.3413657626838551,0.0879397698383693,95.84030563842077,2.2965364187591533,lassocv_control_union,1.8,0.23483390555154277,,0.06413383524853598,0.1304632808619682,0.03562990847140888,0.23483390555154277,0.06413383524853598,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.25,19,3975551214169142097,post_selection_ivqr,0.6999999999999997,0.3255102498039183,0.37448975019608144,0.37448975019608144,0.14024257300192347,ok,False,True,,,-0.034874127383588915,1.3079457191196273,1.3428198465032162,False,True,False,False,False,9,0.21951219512195122,1,False,1.3428198465032162,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.0018531663584210524,39.202768583322865,0.0018531663584210524,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.2151130000129342,1.2151130000129342,,1.2151130000129342,0.8680208001751453,0.0004602998960763216,,0.0002619996666908264,,,,,,,,1.2151130000129342,0.34377300017513335,,0.8680208001751453,,0.0004602998960763216,0.002596900099888444,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3058138223615845,0.3023219401803048,0.131748157611265,150.82912845345263,2.408421365794791,lassocv_control_union,1.8,0.2548105989612441,,0.05807412947074115,0.14156144386735783,0.03226340526152286,0.2548105989612441,0.05807412947074115,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,0,7137417041913952296,post_selection_ivqr,0.5499999999999998,1.0,-0.4500000000000002,0.4500000000000002,0.20250000000000015,ok,False,True,,,-0.05000000000014626,1.4251147247898368,1.4751147247899832,False,True,False,False,False,10,0.24390243902439024,1,False,1.4751147247899832,-2.0,4.0,41,0.15,False,False,False,1,0.024390243902439025,0.004540950213383404,1000000000000.0,0.004540950213383404,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.3740264000371099,1.3740264000371099,,1.3740264000371099,1.049420100171119,0.0008014000486582518,,0.0002804999239742756,,,,,,,,1.3740264000371099,0.3206871000584215,,1.049420100171119,,0.0008014000486582518,0.0028372998349368572,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.29902845747242346,0.29550244367701317,0.10609864421652573,117.97951940546356,2.40387872094859,lassocv_control_union,1.8,0.23416212837724013,,0.04578249774069318,0.13009007132068895,0.025434720967051766,0.23416212837724013,0.04578249774069318,3,False,False,False,,ok; failed_alpha_points=1/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,1,6440896721835133783,post_selection_ivqr,0.5499999999999998,1.0,-0.4500000000000002,0.4500000000000002,0.20250000000000015,ok,False,True,,,-0.17915046422218334,1.7321584642656793,1.9113089284878626,False,True,False,False,False,12,0.2926829268292683,1,False,1.9113089284878626,-2.0,4.0,41,0.15,False,False,False,2,0.04878048780487805,0.061247499359013406,1000000000000.0,0.061247499359013406,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.599701500032097,1.599701500032097,,1.599701500032097,1.2771862999070436,0.0007996000349521637,,0.00027199997566640377,,,,,,,,1.599701500032097,0.3183246999979019,,1.2771862999070436,,0.0007996000349521637,0.003118900116533041,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.313266609290376,0.3098122159769473,0.09976858498994867,110.16053408767313,2.2942840230438515,lassocv_control_union,1.8,0.24620888190774134,,0.05350276932405883,0.1367827121709674,0.029723760735588238,0.24620888190774134,0.05350276932405883,3,False,False,False,,ok; failed_alpha_points=2/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,2,5145774478850942968,post_selection_ivqr,0.3999999999999999,1.0,-0.6000000000000001,0.6000000000000001,0.3600000000000001,ok,False,True,,,-0.3063020966909424,1.221159413675851,1.5274615103667935,False,True,False,False,False,10,0.24390243902439024,1,False,1.5274615103667935,-2.0,4.0,41,0.15,False,False,False,2,0.04878048780487805,0.021657179922589927,1000000000000.0,0.021657179922589927,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.6402235000859946,1.6402235000859946,,1.6402235000859946,1.313442800194025,0.0006667000707238913,,0.00023779971525073051,,,,,,,,1.6402235000859946,0.32288770005106926,,1.313442800194025,,0.0006667000707238913,0.00298850005492568,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2743540880269325,0.27070395768501565,0.09692114159772805,106.67907221146316,2.4309437453154636,lassocv_control_union,1.8,0.19194966029530708,,0.05599111754697987,0.10663870016405949,0.031106176414988817,0.19194966029530708,0.05599111754697987,3,False,False,False,,ok; failed_alpha_points=2/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,3,8709020676993787839,post_selection_ivqr,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.396762922618747,1.8435296368084173,1.4467667141896703,False,True,False,False,False,10,0.24390243902439024,1,False,1.4467667141896703,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.005818863481835715,58.00472781506415,0.005818863481835715,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.237171099986881,1.237171099986881,,1.237171099986881,0.90700350003317,0.0009106998331844807,,0.0002494002692401409,,,,,,,,1.237171099986881,0.32515629986301064,,0.90700350003317,,0.0009106998331844807,0.0038511999882757664,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.31442564424693165,0.31028320100975304,0.13212997131821894,151.18054222736606,2.509063137615793,lassocv_control_union,1.8,0.19895276247704535,,0.05328014702288677,0.11052931248724741,0.029600081679381537,0.19895276247704535,0.05328014702288677,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,4,6549390775010458331,post_selection_ivqr,0.6999999999999997,1.0,-0.30000000000000027,0.30000000000000027,0.09000000000000016,ok,False,True,,,0.19721326568862776,1.5394122382415456,1.0421989725534644,False,True,False,False,False,8,0.1951219512195122,2,True,1.3421989725529178,-2.0,4.0,41,0.15,False,False,False,2,0.04878048780487805,0.002628435280461319,1000000000000.0,0.002628435280461319,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.4699391000904143,1.4699391000904143,,1.4699391000904143,1.130998000036925,0.0006117001175880432,,0.00024979980662465096,,,,,,,,1.4699391000904143,0.3346347000915557,,1.130998000036925,,0.0006117001175880432,0.0034449000377207994,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3264116136452889,0.3223415931839312,0.14873059139386227,173.49322759751334,2.576895789718253,lassocv_control_union,1.8,0.24233459306203348,,0.04919095432385843,0.1346303294789075,0.027328307957699124,0.24233459306203348,0.04919095432385843,3,False,False,False,,ok; failed_alpha_points=2/41; selected_y=5; selected_d=5; selected_union=5; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,5,1808204492673744674,post_selection_ivqr,1.15,1.0,0.1499999999999999,0.1499999999999999,0.022499999999999975,ok,False,True,,,0.6883413560302969,1.9369910852016379,1.248649729171341,False,True,False,False,False,9,0.21951219512195122,1,False,1.248649729171341,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.00989735973728369,63.137247240248215,0.00989735973728369,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.14532639994286,1.14532639994286,,1.14532639994286,0.7946971000637859,0.0008100999984890223,,0.00031439983285963535,,,,,,,,1.14532639994286,0.3460448000114411,,0.7946971000637859,,0.0008100999984890223,0.0034600000362843275,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2965869267732204,0.2930486316362648,0.1474502562292776,171.91437304720844,2.284451136136337,lassocv_control_union,1.8,0.26797757483634904,,0.06322348830953342,0.14887643046463836,0.03512416017196301,0.26797757483634904,0.06322348830953342,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,6,5225190349436447233,post_selection_ivqr,1.2999999999999998,1.0,0.2999999999999998,0.2999999999999998,0.0899999999999999,ok,False,True,,,0.7437125847508355,1.8362798939604086,1.0925673092095731,False,True,False,False,False,7,0.17073170731707318,1,False,1.0925673092095731,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.0009764362874932109,50.547781128752575,0.0009764362874932109,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.0982728998642415,1.0982728998642415,,1.0982728998642415,0.7623330000787973,0.0007315000984817743,,0.00023899972438812256,,,,,,,,1.0982728998642415,0.33215910010039806,,0.7623330000787973,,0.0007315000984817743,0.00281029986217618,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2829195471295076,0.2793125025979659,0.10370688025590147,115.01219489869325,2.3360915807371345,lassocv_control_union,1.8,0.24254093675616345,,0.07090703075551293,0.13474496486453524,0.039392794864173845,0.24254093675616345,0.07090703075551293,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=1.8
dgp1,1000,200,0.5,0.5,7,2193555009958459880,post_selection_ivqr,1.15,1.0,0.1499999999999999,0.1499999999999999,0.022499999999999975,ok,False,True,,,-0.7682776972326281,1.8412186449883754,2.6094963422210036,False,True,False,False,False,17,0.4146341463414634,1,False,2.6094963422210036,-2.0,4.0,41,0.15,False,False,False,0,0.0,0.041060798529687206,34.62231789344117,0.041060798529687206,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,1.0063539000693709,1.0063539000693709,,1.0063539000693709,0.6746090000960976,0.0004780001472681761,,0.0002026997972279787,,,,,,,,1.0063539000693709,0.32840929995290935,,0.6746090000960976,,0.0004780001472681761,0.002654900075867772,,,,,,,,,3,1,4,0.015,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.29084807661896384,0.28799721461542205,0.08069040141939673,87.33396185165617,2.0693537445974686,lassocv_control_union,1.8,0.2291026370519874,,0.06560168017709579,0.12727924280665967,0.03644537787616433,0.2291026370519874,0.06560168017709579,3,False,False,False,,ok; failed_alpha_points=0/41; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=1.8
